MESA;DEPARTAMENTO;ID_DEPARTAMENTO;MUNICIPIO;ID_MUNICIPIO;CENTRO_DE_VOTACIÓN;PADRÓN;UNE;AZUL;VALOR UNIONISTA;CABAL;TODOS;VAMOS;PHG;PR;PIN;ELEFANTE;VICTORIA;SEMILLA;FCN-NACION;PPN;UR;URNG-MAIZ WINAQ;CREO;BIEN;VIVA;MI FAMILIA;CAMBIO;VOS;VÁLIDOS;NULOS;BLANCO;EMITIDOS;INVÁLIDOS;TOTAL;IMPUGNACIONES;PAPELETAS-RECIBIDAS;PAPELETAS-NO-USADAS;PRES-VOTAR;VALIDOS_CALCULADO;EMITIDOS_CALCULADO;TOTAL_CALCULADO;OBSERVACIONES;CONTABILIZADA;CÓDIGO_INTEGRIDAD;FECHA_HORA_PUBLICACIÓN;DIGITALIZACIÓN
7141;El Progreso;4;San Antonio La Paz;8;797;380;41;0;12;16;2;15;2;0;0;2;9;23;3;0;1;3;0;2;19;1;0;5;156;58;12;226;0;226;0;379;153;226;156;226;226;;1;762faa5d638881a075c2f640696d65a6e6f1b1d1ff3ac21ab9827038b206eacd;26/06/23 1:37;ESCANER
7142;El Progreso;4;San Antonio La Paz;8;797;380;26;2;20;18;1;15;1;--;--;--;2;38;1;--;2;4;--;5;12;4;--;6;157;58;5;220;--;220;0;380;160;220;157;220;220;Algún campo sin dato;1;2a186da79d3bc5aa16f5c6b636ff0a26c9a513aa1a5fb474900c1eeb83164277;26/06/23 3:23;ESCANER
7143;El Progreso;4;San Antonio La Paz;8;797;247;20;1;10;6;1;11;3;0;0;0;2;30;3;0;1;1;0;1;8;1;0;10;109;41;3;153;--;--;--;255;102;153;109;153;153;Algún campo sin dato;1;1581060538c54bd6feab41b05ad31b3ace7c0f22af631b8edb151ef34d233209;25/06/23 22:13;ESCANER
7144;El Progreso;4;San Antonio La Paz;8;797;246;17;0;7;8;2;8;5;0;0;0;4;16;0;2;0;1;0;4;10;0;0;2;86;36;5;127;0;127;0;250;123;127;86;127;127;;1;27f769b7682587d1608f778ed25a9baa2f6b4c5ef6837436131939f070136a8f;25/06/23 23:36;ESCANER
7145;El Progreso;4;San Antonio La Paz;8;798;380;45;1;10;21;2;21;2;1;1;0;1;22;0;2;2;1;1;2;22;1;0;5;163;77;25;265;0;265;--;380;115;265;163;265;265;Algún campo sin dato;1;8f19f1508e9e333dd3fa1e38bfef1e4f37de8c53d8b2e4ff184ade73fde8f617;26/06/23 1:03;ESCANER
7146;El Progreso;4;San Antonio La Paz;8;798;380;36;0;12;11;4;23;0;0;0;0;4;24;1;2;0;5;1;3;34;5;1;4;170;72;38;280;0;280;--;380;100;280;170;280;280;Algún campo sin dato;1;fe4e62a2e570c769b2ec9c79cc03f7acf2cf48f8a5dd9b022ab3216a8dedd7cb;25/06/23 23:35;ESCANER
7147;El Progreso;4;San Antonio La Paz;8;798;380;28;1;15;9;7;31;0;1;0;0;6;9;1;1;1;2;1;4;20;3;0;7;147;96;42;285;0;285;--;386;101;285;147;285;285;Algún campo sin dato;1;f6018a98cca8ca169af72c5c291a3b8fbb03107fdfe02678aaec10278ac77851;25/06/23 23:46;ESCANER
7148;El Progreso;4;San Antonio La Paz;8;798;380;41;0;11;9;8;35;0;1;3;1;4;13;1;2;3;1;3;3;23;4;0;6;172;84;33;289;0;289;--;385;96;289;172;289;289;Algún campo sin dato;1;2fd4ec2a91069f158f90d13f6491db15a15b4a6e135a93eb2c03e118fcc73abb;25/06/23 23:55;ESCANER
7149;El Progreso;4;San Antonio La Paz;8;798;380;28;0;10;8;4;22;0;4;0;0;7;15;1;4;2;5;0;0;26;6;1;8;151;84;13;248;0;248;--;381;133;248;151;248;248;Algún campo sin dato;1;70c7bcce70e6ceea6d0861e8a2c4e7e4523a90a9dac977d772365e495a4d69e2;26/06/23 1:29;ESCANER
7150;El Progreso;4;San Antonio La Paz;8;798;380;38;1;10;14;5;19;1;0;1;0;6;16;0;1;3;3;2;1;30;1;0;5;157;53;25;235;14;249;--;380;131;249;157;235;249;Algún campo sin dato;1;db0cd7ca5eb1569b8ef874fa5ac368eefc5d665bb1fac9ba89b418f5b9808c63;26/06/23 1:02;ESCANER
7151;El Progreso;4;San Antonio La Paz;8;798;380;29;2;7;12;5;28;0;2;0;1;6;20;1;1;0;4;0;2;17;3;0;6;146;71;27;244;0;244;--;381;137;244;146;244;244;Algún campo sin dato;1;f7a0380c0827e17ffa6e15e11431c378c45508301f33b7fc25abba262e0a2864;26/06/23 0:31;ESCANER
7152;El Progreso;4;San Antonio La Paz;8;798;380;29;1;13;17;8;24;3;1;0;0;7;32;1;0;1;3;0;1;18;1;0;8;168;70;12;250;0;250;--;380;130;250;168;250;250;Algún campo sin dato;1;22cc48a24e55c10d0b22e995be6c0dfb4847a89677c0822733feea12e7feb7a8;26/06/23 2:13;ESCANER
7153;El Progreso;4;San Antonio La Paz;8;798;193;11;0;10;6;4;15;0;0;0;1;4;19;0;0;0;3;0;1;9;0;0;4;87;45;8;140;0;140;--;193;53;140;87;140;140;Algún campo sin dato;1;f46ede5592524619bf8afdf7a143cd662bc8de005ef65d66724a54402678b2cb;25/06/23 23:18;ESCANER
7154;El Progreso;4;San Antonio La Paz;8;798;192;16;1;3;5;5;7;0;1;0;0;1;16;0;1;2;1;3;0;8;0;0;1;71;32;7;110;0;110;--;192;82;110;71;110;110;Algún campo sin dato;1;15028ea31274fe718ec16460cbeec0ced301ac4344763f967a8d920b4242cfbc;25/06/23 22:12;ESCANER
7155;El Progreso;4;San Antonio La Paz;8;799;542;9;3;11;6;1;6;0;0;0;0;2;6;1;3;0;0;0;3;6;3;0;1;61;15;9;85;0;85;--;554;469;85;61;85;85;Algún campo sin dato;1;2e06e78f94c92e5bc63d3dc289d08adccac6240067eaa32a2919c4231053b69f;25/06/23 22:06;ESCANER
