TIPO_DE_ELECCIÓN:,DIPUTADOS DISTRITALES
29 junio 2023 08:48 (UTC -6)
ACTAS_ESPERADAS,ACTAS_CAPTURADAS,PORCENTAJE_ACTAS_CAPTURADAS,ACTAS_CONTABILIZADAS,PORCENTAJE_ACTAS_CONTABILIZADAS,ACTAS_NO_CONTABILIZADAS,LISTA_NOMINAL_ACTAS_CONTABILIZADAS,VOTOS_EMITIDOS_CONTABILIZADAS,PORCENTAJE_PARTICIPACIÓN_CIUDADANA
709,708,99.8589,704,99.2947,4,261838,157877,60.2956

MESA,DEPARTAMENTO,ID_DEPARTAMENTO,MUNICIPIO,ID_MUNICIPIO,CENTRO_DE_VOTACIÓN,PADRÓN,CABAL,AZUL,BIEN,VALOR UNIONISTA,UNE,WINAQ,VICTORIA,VAMOS,PHG,PPN,TODOS,MLP,U R N G - MAIZ,P A N,UR,CAMBIO,PODEMOS,CREO,FCN-NACION,VIVA,VOS,MI FAMILIA,VÁLIDOS,NULOS,BLANCO,EMITIDOS,INVÁLIDOS,TOTAL,IMPUGNACIONES,PAPELETAS-RECIBIDAS,PAPELETAS-NO-USADAS,VALIDOS_CALCULADO,EMITIDOS_CALCULADO,TOTAL_CALCULADO,OBSERVACIONES,CONTABILIZADA,CÓDIGO_INTEGRIDAD,FECHA_HORA_PUBLICACIÓN,DIGITALIZACIÓN
8592,"Santa Rosa",6,"San Rafael Las Flores",5,1017,400,72,2,1,1,74,0,1,32,7,3,1,7,0,1,1,0,1,1,0,1,5,1,212,26,37,275,0,275,--,400,125,212,275,275,Algún campo sin dato,1,3fd5e931fc15314202f6678bb9e3a39a76a1cb57d2f75aa07d972036d5f00bad,26/06/2023 00:49:03,ESCANER
8593,"Santa Rosa",6,"San Rafael Las Flores",5,1017,400,85,1,0,5,40,0,2,24,1,3,0,2,1,1,2,0,0,0,0,5,2,0,174,31,24,229,0,229,--,400,171,174,229,229,Algún campo sin dato,1,ee0242c7edfe212eab97d0f05a12858179abc1c849358aa25ba959ffc6eca448,26/06/2023 02:05:33,ESCANER
8594,"Santa Rosa",6,"San Rafael Las Flores",5,1017,400,78,0,2,4,39,1,2,26,4,2,1,0,1,1,0,0,2,0,0,5,1,0,169,31,32,232,0,232,--,400,168,169,232,232,Algún campo sin dato,1,e2184e9095330bdbd4f31d1a88e00258d05db12da24a4262d4ccda3e1f3af4b5,26/06/2023 01:04:48,ESCANER
8595,"Santa Rosa",6,"San Rafael Las Flores",5,1017,400,86,1,1,2,40,0,2,32,1,4,0,0,1,0,2,0,3,1,0,2,5,0,183,31,19,233,0,233,--,400,167,183,233,233,Algún campo sin dato,1,71671ad2a0220e45c3d1591109caff9e8efca80be7011a101715ba7a2ef06120,26/06/2023 01:30:51,ESCANER
8596,"Santa Rosa",6,"San Rafael Las Flores",5,1018,400,52,2,0,3,54,0,0,27,5,3,0,4,3,0,1,0,1,1,0,3,2,0,161,38,37,236,0,236,--,400,164,161,236,236,Algún campo sin dato,1,a076ee31d8079f807972fd9f20774d28b77c1996ec217473247b4af9f961cd54,25/06/2023 23:02:54,ESCANER
8597,"Santa Rosa",6,"San Rafael Las Flores",5,1018,400,80,0,1,4,50,0,2,20,2,5,0,2,0,0,1,0,0,1,0,1,1,0,170,37,27,234,0,234,--,400,166,170,234,234,Algún campo sin dato,1,c052d5c1fae40cfe4d4d50a33170343754f39fb0f2a6824b4d524ee223eb99cd,25/06/2023 23:08:00,ESCANER
8598,"Santa Rosa",6,"San Rafael Las Flores",5,1018,400,94,0,0,1,53,1,1,28,4,3,1,1,1,0,2,0,2,0,0,1,5,0,198,21,31,250,0,250,--,400,150,198,250,250,Algún campo sin dato,1,1cd29ba6035554166c209c67f9b09623bfaa2c3b4429b91789de66fbb3b5f178,26/06/2023 00:57:02,ESCANER
8599,"Santa Rosa",6,"San Rafael Las Flores",5,1018,400,69,1,1,5,65,0,1,36,3,1,0,7,1,0,1,0,0,0,0,1,4,0,196,27,27,250,0,250,--,400,150,196,250,250,Algún campo sin dato,1,d640d822965d34617e0d9b270e03d25e8e05ed81e569d6b405a45a36cd1df449,26/06/2023 01:34:48,ESCANER
8600,"Santa Rosa",6,"San Rafael Las Flores",5,1018,400,67,0,1,3,54,2,0,30,4,8,0,3,2,2,0,1,4,0,1,1,2,0,185,42,33,260,0,260,--,400,140,185,260,260,Algún campo sin dato,1,f1ac02a6e580668b3b0b34f77deb3b7bf6dc8bfaa63d214b4ee8202294e3146d,26/06/2023 00:48:36,ESCANER
8601,"Santa Rosa",6,"San Rafael Las Flores",5,1018,400,86,1,0,3,62,1,0,39,0,5,1,4,1,1,0,0,1,0,2,5,2,0,214,31,30,275,0,275,--,400,125,214,275,275,Algún campo sin dato,1,4f66c8eb4c7a6a067c8ebbf018ade674bed382f747da00c4b3606316f088bedc,26/06/2023 01:04:47,ESCANER
8602,"Santa Rosa",6,"San Rafael Las Flores",5,1019,400,127,1,0,0,67,0,0,32,0,3,0,2,0,0,0,0,0,0,0,0,4,0,236,21,35,292,0,292,--,400,108,236,292,292,Algún campo sin dato,1,5a55646fea7c8c30bd4a9f7a3a25c307c8111d003add9cc8c897c8d8d824be6f,26/06/2023 02:15:11,ESCANER
8603,"Santa Rosa",6,"San Rafael Las Flores",5,1019,400,70,0,0,3,44,1,0,17,0,1,0,2,1,0,0,0,0,1,0,1,2,1,144,18,32,194,0,194,--,400,206,144,194,194,Algún campo sin dato,1,7b57914ed28e887e0e892edc92a30904b10513451d77d0e7786b81ff257d05e2,26/06/2023 01:55:15,ESCANER
8604,"Santa Rosa",6,"San Rafael Las Flores",5,1019,213,42,0,0,1,26,0,0,13,0,5,0,5,1,1,0,0,0,0,0,1,3,0,98,9,9,116,0,116,--,213,97,98,116,116,Algún campo sin dato,1,edfd8d17a76c7ff03be82688759a82b66f67d5485107eff55cea343419060298,26/06/2023 00:37:11,ESCANER
8605,"Santa Rosa",6,"San Rafael Las Flores",5,1019,213,34,0,1,2,8,0,1,9,0,1,1,4,1,1,1,0,1,0,0,0,2,0,67,10,10,87,0,87,--,213,126,67,87,87,Algún campo sin dato,1,6ef90aeda9cd6956e55ce55fdc30397a297b5b4be57bebc53510c48fbea53c7a,25/06/2023 23:08:21,ESCANER
8606,"Santa Rosa",6,"San Rafael Las Flores",5,1020,422,27,0,0,1,6,0,0,12,2,1,1,1,1,0,1,0,0,0,0,1,2,1,57,19,12,88,0,88,--,422,334,57,88,88,Algún campo sin dato,1,8e9bdb551525b394be7c521e8b7e28dc5a6daf174f518daf6025bb99a9724c0f,25/06/2023 22:52:26,ESCANER
8607,"Santa Rosa",6,"Oratorio",6,1021,400,43,1,2,9,31,0,1,35,0,20,0,0,1,2,0,1,1,1,1,14,7,1,171,44,12,227,0,227,--,400,173,171,227,227,Algún campo sin dato,1,b289e2d718de581bcc1dde4aca904419c48d2fcb258144f6af937ec3dc6ca9ac,26/06/2023 01:28:29,ESCANER
8608,"Santa Rosa",6,"Oratorio",6,1021,400,61,4,3,4,25,1,1,38,0,29,0,0,0,1,0,1,0,2,0,19,3,5,197,41,14,252,--,--,--,397,145,197,252,252,Algún campo sin dato,1,85f631eaa694564364f01e35ee85718ef8535dc3928adf220eefc5e0ba16ad96,26/06/2023 03:21:26,ESCANER
8609,"Santa Rosa",6,"Oratorio",6,1021,400,47,3,3,8,34,0,0,35,0,25,0,3,2,0,0,2,1,1,1,18,7,5,195,43,12,250,0,250,--,400,150,195,250,250,Algún campo sin dato,1,4b7a3e1cd40b671fa66e30c9489cbbfcc0f87a33a01e46bfce564151218578dc,26/06/2023 01:52:23,ESCANER
8610,"Santa Rosa",6,"Oratorio",6,1021,400,79,1,6,12,13,0,1,45,1,26,0,0,3,1,0,5,3,1,1,9,3,7,217,38,17,272,0,272,--,400,128,217,272,272,Algún campo sin dato,1,e027aa064761bdaf7b2412cc48ee8863088a68b089785fad6e25d3df99c256a7,26/06/2023 00:15:08,ESCANER
8611,"Santa Rosa",6,"Oratorio",6,1021,400,71,2,11,7,26,1,2,43,0,22,1,2,0,0,0,3,0,5,0,20,5,1,222,54,12,288,0,288,--,400,112,222,288,288,Algún campo sin dato,1,54ae7e32323ad8c8bf514336f596e9e41281d1b7b38ecc738a215bdf8cdcfbed,26/06/2023 02:12:43,ESCANER
8612,"Santa Rosa",6,"Oratorio",6,1021,400,66,1,5,7,25,0,0,56,0,25,0,2,0,0,0,2,0,2,0,20,4,2,217,55,0,272,0,272,--,395,125,217,272,272,Algún campo sin dato,1,7a3f9f7fd7b7e310ba9d0a1a108e9a290c1e05430716b8e4c359ff7bd7e2ab88,26/06/2023 05:27:29,ESCANER
8613,"Santa Rosa",6,"Oratorio",6,1022,400,55,1,2,3,15,0,0,51,0,21,0,0,0,0,1,4,0,2,0,16,5,3,179,62,14,255,0,255,--,400,145,179,255,255,Algún campo sin dato,1,90ffe8b31ecace03dbf93709104452866c2eaa72f75b7dc221857481f02dde28,25/06/2023 23:51:08,ESCANER
8614,"Santa Rosa",6,"Oratorio",6,1022,400,59,1,4,5,28,1,1,25,0,14,1,3,1,0,1,4,1,1,0,8,8,1,167,41,9,217,0,217,--,400,183,167,217,217,Algún campo sin dato,1,e6858ec6bb28d7e2542c8d1cc0dfd2fc7b66dd5587a952bf611f649939a1d734,26/06/2023 00:09:03,ESCANER
8615,"Santa Rosa",6,"Oratorio",6,1022,400,56,2,4,11,22,4,0,34,0,22,0,2,1,3,0,5,1,1,1,10,8,2,189,48,7,244,0,244,--,400,156,189,244,244,Algún campo sin dato,1,65831211afcad3620f9aa35689eb77f92818d0cc6ac9c3e8ac41dee558c55b7d,26/06/2023 01:07:55,ESCANER
8616,"Santa Rosa",6,"Oratorio",6,1022,400,66,1,2,8,26,0,0,29,0,28,1,2,2,3,1,3,0,4,0,9,6,3,194,45,9,248,0,248,--,400,152,194,248,248,Algún campo sin dato,1,36e96ab7b505ece0bfc6a4ae021180227f1ab3e605867160df579a1eb109834a,26/06/2023 01:58:11,ESCANER
8617,"Santa Rosa",6,"Oratorio",6,1022,400,47,0,3,7,25,2,0,27,1,27,1,1,3,1,0,2,0,2,0,13,7,1,170,32,7,209,0,209,--,400,209,170,209,209,Algún campo sin dato,1,ae69754b7e8ee6f047f8030da6a9878fa96c58c065e96d113ccaa7550e226f45,26/06/2023 00:39:45,ESCANER
8618,"Santa Rosa",6,"Oratorio",6,1022,400,66,1,8,6,21,3,0,43,1,19,1,4,3,0,0,2,1,4,1,5,9,0,198,36,6,240,0,240,--,400,160,198,240,240,Algún campo sin dato,1,e2297f0cf900165df0de133d5c60e865269721a42d024955386305848e2e5acc,26/06/2023 00:14:13,ESCANER
8619,"Santa Rosa",6,"Oratorio",6,1023,233,39,0,4,5,15,0,0,20,0,15,0,0,1,0,0,3,1,1,0,8,2,2,116,16,2,134,0,134,0,230,96,116,134,134,,1,3abd2aabffcfb40f141ddd23f3c60ae45fcc4536629c72332ce38cba6ce6894a,26/06/2023 01:12:57,ESCANER
8620,"Santa Rosa",6,"Oratorio",6,1023,232,27,0,1,4,12,1,0,20,0,11,0,1,0,0,0,1,0,1,0,3,4,1,87,10,4,101,0,101,--,229,128,87,101,101,Algún campo sin dato,1,9e9f45bd6f60b3076cab6b5a18e899d8f46f03decf805b6fbfe9b05574ed40fb,26/06/2023 00:13:09,ESCANER
8621,"Santa Rosa",6,"Oratorio",6,1024,380,27,1,4,2,115,1,0,14,1,23,4,1,0,3,0,0,1,1,0,13,1,2,214,26,25,265,0,265,--,389,124,214,265,265,Algún campo sin dato,1,b667702003695e26f37f9ffffe756ecc3c232aa38a850b18a51cdfe5a30ff5f4,26/06/2023 00:03:16,ESCANER
8622,"Santa Rosa",6,"Oratorio",6,1024,380,26,0,8,0,104,0,1,14,1,18,3,0,0,1,0,0,0,1,0,8,1,2,188,28,23,239,0,239,--,377,138,188,239,239,Algún campo sin dato,1,a4fbc6f9be5e10e5cf9ca0e604a318ab386f1bffb4b3c4f62c59d1942d33554b,26/06/2023 00:35:52,ESCANER
8623,"Santa Rosa",6,"Oratorio",6,1024,380,25,1,10,2,74,2,0,17,0,24,0,1,0,0,0,0,0,1,0,16,0,1,174,29,26,229,0,229,--,380,151,174,229,229,Algún campo sin dato,1,ae8c5008c1f642f6fc076367e4521133d2f8e8013af896ba54e977eab3fd7fe0,26/06/2023 00:27:46,ESCANER
8624,"Santa Rosa",6,"Oratorio",6,1024,363,30,3,5,2,78,0,1,8,0,29,3,0,1,0,0,0,1,1,0,8,1,0,171,20,16,207,0,207,--,360,153,171,207,207,Algún campo sin dato,1,2fcbe66f8fac34c332b0f5276a568048b39b0607f2869c32cad66e9aa1fe7585,26/06/2023 00:22:44,ESCANER
8625,"Santa Rosa",6,"Oratorio",6,1024,362,37,--,6,--,73,--,2,7,--,27,--,--,--,--,2,1,--,1,--,12,1,1,170,10,9,189,170,359,--,--,--,170,189,359,Algún campo sin dato,1,349ab091edc1859371f5016ad26bbf7af3c49a3004a7f7e1753c1e15e151fb81,26/06/2023 00:18:23,ESCANER
8626,"Santa Rosa",6,"Oratorio",6,1025,380,15,3,2,1,59,0,1,72,0,35,0,10,2,0,0,0,0,1,0,4,3,0,208,34,17,259,0,259,--,380,121,208,259,259,Algún campo sin dato,1,44c311456f43f8fb7761c51ac64b477adae16273bfb34cc156d7633d05c1ac3c,25/06/2023 22:45:33,ESCANER
8627,"Santa Rosa",6,"Oratorio",6,1025,380,19,2,5,0,67,0,0,58,0,34,2,8,2,1,0,0,1,1,0,6,1,0,207,42,27,276,0,276,--,--,--,207,276,276,Algún campo sin dato,1,3668a36ddf9ded6dbc799a434ee12820436a67c3aa6d6dce7affdf470485a647,25/06/2023 22:17:52,ESCANER
8628,"Santa Rosa",6,"Oratorio",6,1025,380,20,2,2,1,62,--,2,68,--,43,2,5,1,2,3,1,--,1,1,8,2,--,226,36,22,284,--,284,--,377,93,226,284,284,Algún campo sin dato,1,3b6cb4654582d6ce490174a33295b99e017db77c052c2761ef7066b5f37ae9ab,26/06/2023 01:10:28,ESCANER
8629,"Santa Rosa",6,"Oratorio",6,1025,380,12,1,10,2,64,0,1,84,0,23,0,2,0,2,1,0,0,0,0,3,1,1,207,52,22,281,0,281,--,380,--,207,281,281,Algún campo sin dato,1,73d487d49dae81cefeaa7181e97cb2e8a00413d146312199ca70537ba1c38b7e,26/06/2023 00:54:33,ESCANER
8630,"Santa Rosa",6,"Oratorio",6,1025,380,14,0,5,2,66,1,0,77,0,26,1,6,0,1,0,1,1,3,1,3,5,0,213,40,21,274,0,274,--,376,102,213,274,274,Algún campo sin dato,1,4241f8f34d484623c2262883d221580a41f6fa644e4b94fc611169ccf4cc6c81,26/06/2023 00:18:16,ESCANER
8631,"Santa Rosa",6,"Oratorio",6,1025,380,16,1,6,2,47,1,0,58,1,39,0,6,0,0,1,2,1,0,0,3,4,0,188,23,11,222,0,222,--,380,158,188,222,222,Algún campo sin dato,1,bdeb11994af91bc34a7251a1ab88d84e1a69148a052a10221d722ffb16d2658c,25/06/2023 22:06:02,ESCANER
8632,"Santa Rosa",6,"Oratorio",6,1025,380,21,0,7,2,55,1,0,56,0,45,0,6,1,1,1,0,0,1,1,4,0,1,203,33,14,250,0,250,--,380,130,203,250,250,Algún campo sin dato,1,e31e695f73920662791382d3faed2393404a830abd697aeabab6ccc8c5690819,26/06/2023 01:30:40,ESCANER
8633,"Santa Rosa",6,"Oratorio",6,1025,380,14,1,8,0,49,1,0,70,0,42,0,7,1,0,0,0,0,0,1,3,1,0,198,30,22,250,10,260,--,380,--,198,250,260,Algún campo sin dato,1,fc0ab1781c4fa1def878a1748b11fae54d0984bc3e55ee04dac8391b29e94aae,26/06/2023 02:27:42,ESCANER
8634,"Santa Rosa",6,"Oratorio",6,1026,380,14,1,4,0,67,0,1,65,0,40,2,1,2,1,2,0,0,0,1,3,1,1,206,30,26,262,0,262,--,380,118,206,262,262,Algún campo sin dato,1,e736952d49e1fbd7722a4f12e30399e9ac8ac67ee8fdfb1bd6dc609c8ec1c1d7,25/06/2023 22:14:28,ESCANER
8635,"Santa Rosa",6,"Oratorio",6,1026,380,18,0,7,0,51,2,2,53,1,38,0,2,0,1,1,0,0,1,0,2,7,0,186,27,9,222,0,222,--,380,158,186,222,222,Algún campo sin dato,1,1e4bff354096299bb45460eadd92a45f362b545c1ea451200c5c45f418b37263,25/06/2023 21:07:31,ESCANER
8636,"Santa Rosa",6,"Oratorio",6,1026,380,15,0,6,0,61,1,1,81,0,24,0,3,0,0,0,0,1,1,1,3,0,0,202,27,16,245,0,245,--,377,132,198,241,241,Sumas Asentadas sin cuadrar,1,df9cc8f466a4db989530e2fbf47e43ba40fc9803e4cedd74abc39bfd809ec2e6,25/06/2023 21:39:02,ESCANER
8637,"Santa Rosa",6,"Oratorio",6,1026,314,15,1,3,0,54,0,1,59,0,34,0,3,1,0,1,0,0,0,0,8,2,0,182,17,6,205,0,205,--,311,106,182,205,205,Algún campo sin dato,1,d185bb7ccb0f7c042c5c2cd1f39bfc58a03b34ec8cbea59263221701ed5cea5a,25/06/2023 20:49:33,ESCANER
8638,"Santa Rosa",6,"Oratorio",6,1026,314,14,1,5,2,43,0,0,40,1,26,0,4,0,0,1,1,0,0,0,1,2,0,141,18,8,167,0,167,--,314,147,141,167,167,Algún campo sin dato,1,ffaefc873eb5e8d1ed3feae5e4fca47e55e0246f425e24b70fda0d8bf6275246,25/06/2023 22:11:23,ESCANER
8639,"Santa Rosa",6,"Oratorio",6,1027,380,64,0,2,0,56,0,3,37,1,6,0,0,0,0,0,1,0,0,0,11,1,4,186,37,21,244,0,244,--,379,135,186,244,244,Algún campo sin dato,1,83d292679380c4e1be47a08a4df91394a754e3c1e8585008b3b0b25b4841dc80,26/06/2023 00:06:09,MOVIL
8640,"Santa Rosa",6,"Oratorio",6,1027,380,65,1,4,1,53,0,0,27,0,10,0,0,1,1,0,1,0,0,0,11,1,1,177,34,22,233,0,233,--,380,147,177,233,233,Algún campo sin dato,1,46afe9ac2d7a537f15373034c8346dbffafe6e47b711d91e5901da4057c0917d,26/06/2023 00:01:55,MOVIL
8641,"Santa Rosa",6,"Oratorio",6,1027,280,56,0,2,1,39,1,0,20,0,2,0,0,0,0,0,0,0,0,0,5,2,0,128,20,18,166,0,166,--,282,116,128,166,166,Algún campo sin dato,1,bcb7ee20ca5408356edfb4e7c2806091efd18fc70095adefd58093a3f011f733,25/06/2023 23:59:43,MOVIL
8642,"Santa Rosa",6,"Oratorio",6,1027,280,48,0,1,4,45,0,1,25,0,5,0,0,0,1,0,2,0,0,0,5,1,1,139,18,10,167,0,167,--,280,113,139,167,167,Algún campo sin dato,1,0e8bef1bbdf36c74942af0ac69504d31272d379c02b86290cd16152a371c022b,26/06/2023 00:43:55,ESCANER
8643,"Santa Rosa",6,"Oratorio",6,1028,380,57,2,9,1,55,2,0,24,0,27,0,2,0,0,0,0,0,0,0,7,0,1,187,45,16,248,0,248,--,376,128,187,248,248,Algún campo sin dato,1,c3d6b20eaafe868ee2cbae53b34fa06bca06f662963226b8030beb883b76cff6,26/06/2023 02:40:26,ESCANER
8644,"Santa Rosa",6,"Oratorio",6,1028,380,57,2,13,7,47,1,2,22,0,22,1,2,2,0,1,1,2,0,1,11,1,1,196,38,18,252,0,252,--,377,125,196,252,252,Algún campo sin dato,1,973fbfad208febc7dc8363783311dbab5614185eeaedc6608a8e8e9b6ccd05c2,26/06/2023 04:03:15,ESCANER
8645,"Santa Rosa",6,"Oratorio",6,1028,380,40,1,8,0,55,0,1,18,0,29,0,1,2,0,0,2,0,0,0,13,2,1,173,40,20,233,0,233,--,377,144,173,233,233,Algún campo sin dato,1,e28a692cf2fbcfe5788826afa8284f93b9d5b6006e5e4edcdf7d18faa10ca284,26/06/2023 04:08:05,ESCANER
8646,"Santa Rosa",6,"Oratorio",6,1028,240,24,0,4,1,29,0,0,14,0,27,1,1,1,0,0,0,0,1,0,5,0,1,109,18,8,135,0,135,--,237,102,109,135,135,Algún campo sin dato,1,6d568202587aafea9b67b4f21d8af8b7d3103ce55e730ddd43e842d5615536be,26/06/2023 00:06:28,ESCANER
8647,"Santa Rosa",6,"Oratorio",6,1028,239,34,0,7,2,20,0,0,14,0,24,2,1,0,0,0,0,0,2,0,7,3,0,116,15,1,132,0,132,--,236,104,116,132,132,Algún campo sin dato,1,59b89d81b5a1fe96749745b521258c88255bc74ab18046cd5d46ff11bc8a1543,26/06/2023 00:33:43,ESCANER
8648,"Santa Rosa",6,"Oratorio",6,1029,556,32,0,10,3,27,1,0,14,0,11,1,2,1,0,0,3,1,0,0,5,4,0,115,34,13,162,0,162,--,549,387,115,162,162,Algún campo sin dato,1,06ed2666b4f18a4dba9dfddd8eece546e463a6afffe8faf256ce2e5eaeee81b6,26/06/2023 00:51:14,ESCANER
8649,"Santa Rosa",6,"Oratorio",6,1029,555,17,0,3,4,14,1,0,9,0,9,1,1,0,1,0,1,0,0,0,2,3,0,66,13,5,84,0,84,0,552,468,66,84,84,,1,2305f2938e1e133c0d83ba8042625b25d3721f8634e688ba54445fabf3ee6961,26/06/2023 01:11:50,ESCANER
8650,"Santa Rosa",6,"San Juan Tecuaco",7,1030,400,12,5,0,4,89,2,1,106,0,1,1,0,3,3,0,1,0,0,0,8,0,0,236,24,29,289,0,289,--,400,111,236,289,289,Algún campo sin dato,1,b9adcb24dee686bd70c107ccef5ca63e964f292073688813f4d3ecaf743b5310,25/06/2023 22:50:39,ESCANER
8651,"Santa Rosa",6,"San Juan Tecuaco",7,1030,400,7,3,4,5,107,3,1,117,0,1,0,2,2,0,0,0,0,1,1,2,2,2,260,24,31,315,0,315,--,400,85,260,315,315,Algún campo sin dato,1,cdc53e5fef9efc324525246351c359bcafb3d80c21287a20a116f0373c833d0b,26/06/2023 00:05:26,ESCANER
8652,"Santa Rosa",6,"San Juan Tecuaco",7,1030,400,7,1,2,3,114,1,2,132,0,2,2,0,3,0,0,0,1,0,0,7,3,1,281,23,30,334,0,334,--,400,66,281,334,334,Algún campo sin dato,1,a4e9290c67c0410c1975d9855e8c7442501cea07450f44c926389ea8913d815b,25/06/2023 23:45:57,ESCANER
8653,"Santa Rosa",6,"San Juan Tecuaco",7,1030,400,9,6,0,13,148,0,1,115,0,1,1,0,1,0,1,0,0,0,0,2,2,0,300,11,25,336,0,336,--,400,64,300,336,336,Algún campo sin dato,1,5cb693e17ce002193acdd7e2af950b7e6a4ec9206fe37cad6f3472d1cc5ba6c8,26/06/2023 00:51:57,ESCANER
8654,"Santa Rosa",6,"San Juan Tecuaco",7,1031,400,3,3,3,5,139,0,0,111,0,1,1,0,0,0,1,0,0,1,0,2,3,0,273,29,37,339,0,339,--,400,61,273,339,339,Algún campo sin dato,1,824aabf179242f3fb98fcb663ad21b7a9d748936f88d70143045b0be91a80f3a,26/06/2023 00:32:20,ESCANER
8655,"Santa Rosa",6,"San Juan Tecuaco",7,1031,400,8,4,2,7,91,3,0,109,1,0,0,0,0,0,0,0,0,1,1,3,4,0,234,22,22,278,0,278,--,400,122,234,278,278,Algún campo sin dato,1,d85bb854ca284fb30ea2226d23f4b80e407164a5c5603ab4fdcbb11de1598907,26/06/2023 00:09:45,ESCANER
8656,"Santa Rosa",6,"San Juan Tecuaco",7,1032,400,9,3,7,3,81,1,1,105,0,0,0,1,1,1,1,0,2,0,0,5,3,0,224,18,21,263,0,263,--,400,137,224,263,263,Algún campo sin dato,1,2c7b81c450df51389b16899c253e7e9592ad75d81d97e5726121a69133f38c98,26/06/2023 00:54:40,ESCANER
8657,"Santa Rosa",6,"San Juan Tecuaco",7,1032,400,11,3,8,3,74,2,1,90,0,0,0,3,4,0,0,0,0,0,0,5,3,0,207,28,25,260,0,260,--,400,140,207,260,260,Algún campo sin dato,1,17b74245469d8a1627d945326c64e621ef228342f36c8f735ac7dd03a8f87a04,26/06/2023 00:44:01,ESCANER
8658,"Santa Rosa",6,"San Juan Tecuaco",7,1032,400,12,0,1,7,117,0,0,104,1,0,0,1,3,0,0,0,0,1,0,4,2,0,253,26,32,311,0,311,--,400,89,253,311,311,Algún campo sin dato,1,5612fc4238b3a2897f4e0ded1212bff09319f47f6f5314d4fbe7a6bf1bc8a4ff,26/06/2023 01:10:51,ESCANER
8659,"Santa Rosa",6,"San Juan Tecuaco",7,1033,400,9,0,2,4,110,0,1,140,0,0,1,1,2,1,0,1,0,0,0,4,4,0,280,17,16,313,0,313,--,400,87,280,313,313,Algún campo sin dato,1,e0d8490d3359f8154edef947f57a7c4c153e85909b4f6ab456ffb5781f262268,26/06/2023 00:56:10,ESCANER
8660,"Santa Rosa",6,"San Juan Tecuaco",7,1033,335,5,3,4,10,83,0,0,118,0,0,0,1,1,0,0,0,0,0,0,2,1,0,228,10,22,260,0,260,--,335,75,228,260,260,Algún campo sin dato,1,d465b9c195002a1191a3497a44fc261fc7dd3bc75166cd18697da96d6e2a2097,25/06/2023 22:38:11,ESCANER
8661,"Santa Rosa",6,"San Juan Tecuaco",7,1033,334,3,1,3,3,73,0,2,83,0,0,0,2,1,1,0,0,0,0,0,2,2,0,176,16,6,198,0,198,--,332,134,176,198,198,Algún campo sin dato,1,cf87436477cef79eef042f36f72aff61d5d67371337762eac436fdfbf1aa9e1c,25/06/2023 22:02:20,ESCANER
8662,"Santa Rosa",6,"San Juan Tecuaco",7,1034,380,9,6,2,9,113,0,2,111,0,1,2,2,1,1,0,0,0,2,0,6,1,0,268,25,25,318,0,318,--,380,62,268,318,318,Algún campo sin dato,1,d355dfbee414e0282ab97e4a152d7906c5723ea711e1ced4b0b7909c5cfb52ae,26/06/2023 00:04:50,ESCANER
8663,"Santa Rosa",6,"San Juan Tecuaco",7,1034,380,4,5,2,5,113,0,0,152,0,0,1,0,2,0,0,0,0,1,0,3,3,1,292,16,27,335,0,335,--,380,45,292,335,335,Algún campo sin dato,1,dda0bb175c6b14685b5ec1f9b9bc5114d44a55b8cae9fca0e9b09b017dd851df,25/06/2023 23:25:26,ESCANER
8664,"Santa Rosa",6,"San Juan Tecuaco",7,1035,380,11,1,3,6,103,1,3,119,0,0,0,2,1,0,1,0,0,1,0,1,1,0,254,20,32,306,0,306,--,380,74,254,306,306,Algún campo sin dato,1,c2c524f7eea5f75e83dba75e3c96241f7124fbcb2e52e7637add38ba51487fb4,25/06/2023 22:39:12,ESCANER
8665,"Santa Rosa",6,"San Juan Tecuaco",7,1035,380,13,3,2,10,101,2,1,117,2,0,2,1,0,0,1,0,0,2,1,2,0,0,260,22,18,300,0,300,--,379,79,260,300,300,Algún campo sin dato,1,70b1785f9d768a3393b1ec098feeb56b68958e57a855ccde8c0ee21ced9ed449,25/06/2023 23:21:20,ESCANER
8666,"Santa Rosa",6,"San Juan Tecuaco",7,1035,217,3,0,0,5,72,1,2,96,0,2,0,0,0,0,0,0,0,0,0,1,1,0,183,7,6,196,0,196,--,217,21,183,196,196,Algún campo sin dato,1,ef938849210f538c3384eaae15113dd41393dd50df4033194ec5eed0639ed9df,25/06/2023 22:33:06,ESCANER
8667,"Santa Rosa",6,"San Juan Tecuaco",7,1035,216,10,1,2,8,56,0,2,68,0,0,0,0,0,1,0,0,0,0,0,3,1,0,152,8,7,167,0,167,--,216,49,152,167,167,Algún campo sin dato,1,1efab20bea13a976b2a2256fcaf15825807e8dd364e4fde264212277403e8e1b,25/06/2023 22:59:59,ESCANER
8668,"Santa Rosa",6,"San Juan Tecuaco",7,1036,380,15,2,6,4,99,1,0,128,0,0,0,0,4,0,2,0,1,0,0,5,2,3,272,25,30,327,0,327,--,380,53,272,327,327,Algún campo sin dato,1,426f31667dd07973415d72c05c1fcbe087418d14e86b512ecfb40e89c6dfe018,25/06/2023 23:17:40,ESCANER
