TIPO_DE_ELECCIÓN:,DIPUTADOS DISTRITALES
29 junio 2023 08:48 (UTC -6)
ACTAS_ESPERADAS,ACTAS_CAPTURADAS,PORCENTAJE_ACTAS_CAPTURADAS,ACTAS_CONTABILIZADAS,PORCENTAJE_ACTAS_CONTABILIZADAS,ACTAS_NO_CONTABILIZADAS,LISTA_NOMINAL_ACTAS_CONTABILIZADAS,VOTOS_EMITIDOS_CONTABILIZADAS,PORCENTAJE_PARTICIPACIÓN_CIUDADANA
1178,1172,99.4906,1164,98.8115,8,451720,279477,61.8695

MESA,DEPARTAMENTO,ID_DEPARTAMENTO,MUNICIPIO,ID_MUNICIPIO,CENTRO_DE_VOTACIÓN,PADRÓN,CABAL,PIN,TODOS,AZUL,PR,VALOR,UNE,VICTORIA,VAMOS,ELEFANTE,WINAQ,MLP,PPN,BIEN,UR,PHG,PPG,P A N,CREO,VOS,MI FAMILIA,VIVA,PODEMOS,FCN-NACION,CAMBIO,SEMILLA,VÁLIDOS,NULOS,BLANCO,EMITIDOS,INVÁLIDOS,TOTAL,IMPUGNACIONES,PAPELETAS-RECIBIDAS,PAPELETAS-NO-USADAS,VALIDOS_CALCULADO,EMITIDOS_CALCULADO,TOTAL_CALCULADO,OBSERVACIONES,CONTABILIZADA,CÓDIGO_INTEGRIDAD,FECHA_HORA_PUBLICACIÓN,DIGITALIZACIÓN
7738,"Escuintla",5,"Tiquisate",6,872,400,30,0,2,4,3,20,17,5,3,0,0,1,4,2,2,0,0,0,1,3,1,20,19,0,9,3,176,50,17,243,0,243,0,405,162,149,216,216,Sumas Asentadas sin cuadrar,1,671b32c922d9175eb6ca4757bdec66d466a7f599cd044fd2bf6ba66547de56b9,25/06/2023 22:46:13,ESCANER
7739,"Escuintla",5,"Tiquisate",6,872,400,30,0,4,4,5,20,34,10,2,2,0,2,6,6,3,0,0,4,0,7,0,13,26,1,9,3,186,32,18,236,0,236,0,400,164,191,241,241,Sumas Asentadas sin cuadrar,1,e3db53fc2e77dbe575c9d107588d94e108ce8e6b6b8c3cc2d83ceee27f7df902,26/06/2023 00:16:14,ESCANER
7740,"Escuintla",5,"Tiquisate",6,872,400,21,0,3,8,5,13,30,5,1,2,1,2,3,2,3,0,0,1,0,7,0,17,25,0,12,5,166,48,14,228,0,228,0,400,172,166,228,228,,1,df91ce9cea3af7bf0a51126f8952c0e654d39a3a33ad83e72fdc7995bab5b14d,26/06/2023 00:45:10,ESCANER
7741,"Escuintla",5,"Tiquisate",6,872,400,30,3,3,4,4,18,34,3,2,1,0,0,5,0,3,0,0,1,0,11,0,19,13,0,6,12,172,34,13,219,0,219,0,400,181,172,219,219,,1,b3fc5dc92b580ff5276bf7695bf731c1e42aa57b06fdc15bec6be6186b89b3df,25/06/2023 23:48:02,ESCANER
7742,"Escuintla",5,"Tiquisate",6,872,400,23,0,2,5,3,20,14,2,1,2,0,2,3,2,4,0,1,0,2,9,0,20,13,1,15,13,157,34,10,201,0,201,0,400,199,157,201,201,,1,b8e13ba4518206600a6e7c1a3cc1a8ed31e0843f27b34e6fa4d8a235e4c0a880,25/06/2023 22:25:00,ESCANER
7743,"Escuintla",5,"Tiquisate",6,872,214,19,1,1,1,1,10,8,4,2,0,1,1,1,0,0,0,0,1,0,2,0,5,19,0,6,14,96,11,3,111,1,111,0,214,103,97,111,112,Sumas Asentadas sin cuadrar,1,e3984f1e2a4280d2075e000f6524f6972249280e9f46e875573ee818113049b7,25/06/2023 23:56:53,ESCANER
7744,"Escuintla",5,"Tiquisate",6,872,213,12,0,1,2,1,9,15,1,2,1,0,0,0,3,0,0,1,0,4,0,0,4,4,0,5,4,68,17,2,87,0,87,0,213,126,69,88,88,Sumas Asentadas sin cuadrar,1,645d631f6cd580d3d305217500869b2400387561136c172d5d0c9f1b41131afb,25/06/2023 22:52:25,ESCANER
7745,"Escuintla",5,"Tiquisate",6,873,400,32,0,7,5,5,19,27,4,1,3,3,3,5,0,6,0,0,1,1,12,0,12,26,2,12,8,194,53,12,259,0,0,0,400,141,194,259,259,,1,98ef7ebb6bd45140264a32b95aadac7e8e14d8d3524d73411276983704a2227b,25/06/2023 22:57:10,ESCANER
7746,"Escuintla",5,"Tiquisate",6,873,400,31,0,5,9,1,15,29,4,0,1,3,2,6,0,6,0,0,1,1,12,1,27,17,2,17,3,193,38,11,242,0,242,0,400,158,193,242,242,,1,33ba4ea60f971cd2977393f4a5bc358e54249a3a2a88ef2d1703a302899d39d6,25/06/2023 23:47:59,ESCANER
7747,"Escuintla",5,"Tiquisate",6,873,280,16,0,4,2,3,14,8,3,0,1,1,6,2,3,5,0,0,1,1,9,0,12,13,1,10,25,140,29,4,173,0,173,0,280,107,140,173,173,,1,bd94439bc525ae8d6170f3028a5e110760be503b34cb9ca883725eeaf6ee9940,25/06/2023 23:20:35,ESCANER
7748,"Escuintla",5,"Tiquisate",6,873,280,21,1,6,6,2,8,16,0,0,0,1,2,3,1,5,0,0,0,0,9,0,15,10,0,16,20,142,24,3,169,0,169,0,280,111,142,169,169,,1,99b766bbe889e290043f8291f7172cea30e9fc7a3d4e07b66e4526d287572bcb,25/06/2023 23:53:35,ESCANER
7749,"Escuintla",5,"Tiquisate",6,874,400,31,0,3,8,6,17,22,4,5,1,4,6,0,5,0,0,1,1,1,7,1,30,16,2,18,7,196,60,12,268,0,268,0,400,132,196,268,268,,1,ce68c95e57c63e76057a357c9602ee3b58e2e7f46679ff46baaaa11947858bc6,26/06/2023 00:20:49,ESCANER
7750,"Escuintla",5,"Tiquisate",6,874,400,28,0,6,8,10,18,22,4,3,0,1,2,4,5,4,0,1,1,1,7,1,19,22,0,10,16,193,55,13,261,0,261,0,400,139,193,261,261,,1,199fdab28c3b7851bdaf06e0e54ec30a6bf5e0002d9bd0b2a18ecb67be7e3c3b,26/06/2023 00:13:50,ESCANER
7751,"Escuintla",5,"Tiquisate",6,874,204,12,0,2,5,3,14,9,1,1,0,0,4,0,0,0,1,0,0,0,10,1,16,9,0,12,21,121,24,4,149,0,149,0,204,55,121,149,149,,1,af0793d7bc7fbca28d559928e0ab35b1bb9c6987a8d28625cead324ca5953e15,25/06/2023 22:31:02,ESCANER
7752,"Escuintla",5,"Tiquisate",6,874,203,18,0,2,7,2,17,12,2,0,0,0,1,0,2,2,0,0,1,1,6,0,1,10,0,8,8,100,16,5,121,0,121,0,203,82,100,121,121,,1,19277aede574f022260fe24992a7ea33f051630544b3c7301bc6ac83d95b06f2,25/06/2023 22:00:23,ESCANER
7753,"Escuintla",5,"Tiquisate",6,875,221,21,0,1,1,4,23,17,3,3,2,0,4,3,2,2,1,1,2,0,4,0,8,3,2,8,7,122,17,6,145,0,145,0,221,76,122,145,145,,1,131f4f3364704eb74ccddb46975bba3eb591ca591ba8a4c592dca67c84d4bb61,25/06/2023 21:57:26,ESCANER
7754,"Escuintla",5,"Tiquisate",6,875,220,11,0,1,5,2,18,16,2,6,1,0,0,3,3,2,0,0,1,1,3,0,11,9,0,9,15,119,20,2,141,0,141,0,220,79,119,141,141,,1,34b30876d1006ae850482370e5d0131cffdb560bb1b28dac57e14a52aa3d269a,25/06/2023 22:49:22,ESCANER
7755,"Escuintla",5,"Tiquisate",6,876,380,21,1,8,8,4,23,14,5,4,1,1,3,2,1,8,0,0,0,0,12,0,11,16,2,25,21,191,48,12,251,0,251,0,381,130,191,251,251,,1,c76b3cee21c07f77db59889d8fd3321a33fdd4f1e13dd617979b4eff5a249380,26/06/2023 00:47:36,ESCANER
7756,"Escuintla",5,"Tiquisate",6,877,380,15,0,0,5,1,3,18,14,2,0,1,3,3,0,1,0,0,0,3,4,1,10,105,1,1,3,194,50,15,259,0,259,0,382,123,194,259,259,,1,57c4aba10c45ea41a51377b802b03418b45db866314f0387e0aeef56bf01a6be,25/06/2023 23:19:51,ESCANER
7757,"Escuintla",5,"Tiquisate",6,877,380,12,1,1,7,2,8,16,16,0,0,1,3,1,0,1,0,0,1,1,5,1,9,117,1,4,0,208,35,19,262,0,262,0,380,118,208,262,262,,1,a7ac54bae28fff0562f340909a782ddb936fc1011259348e27d6146e180355a8,25/06/2023 22:53:27,ESCANER
7758,"Escuintla",5,"Tiquisate",6,877,380,22,1,1,3,7,14,10,4,2,0,0,7,0,2,0,0,0,1,1,1,1,7,113,0,1,7,205,32,13,250,0,250,0,380,130,205,250,250,,1,11485b53975569359bb489b5bd0fabafec964c83cf0ca0d072c17f76f71f8f21,25/06/2023 21:49:20,ESCANER
7759,"Escuintla",5,"Tiquisate",6,877,380,18,0,1,6,4,9,20,4,2,0,3,3,0,2,1,0,0,1,1,1,1,9,113,0,0,3,202,38,25,265,0,265,0,380,115,202,265,265,,1,9861cac7e2d1cb9668b669d15b284dd7dee1cd58ed23d37151abf50e4aba3e10,26/06/2023 00:25:42,ESCANER
7760,"Escuintla",5,"Tiquisate",6,877,380,20,0,1,4,0,8,14,9,1,1,2,2,3,3,0,0,0,1,0,6,0,6,101,0,2,2,186,24,20,230,0,186,0,380,150,186,230,230,Sumas Asentadas sin cuadrar,1,96e23c28970498d060f938aa723b1f521fbd5733e1aa6b969da5115efb9ca299,26/06/2023 00:34:40,ESCANER
7761,"Escuintla",5,"Tiquisate",6,877,277,6,0,1,0,3,8,9,8,2,0,1,1,1,0,0,0,1,0,0,4,0,4,112,0,1,4,167,16,10,193,--,193,--,277,84,166,192,192,Sumas Asentadas sin cuadrar,1,81835fd1462f6647b168b24c19232fe2d1979222ba396d0106afcd719429ba5c,25/06/2023 22:47:31,ESCANER
7762,"Escuintla",5,"Tiquisate",6,877,276,17,0,0,2,2,4,11,4,0,0,1,0,0,1,0,0,0,0,0,1,0,4,85,0,1,4,137,11,7,155,0,155,0,276,121,137,155,155,,1,77838d4933fc94f53f253369a2d44bf963dddade232a11693df8e9b35fcc526b,25/06/2023 23:06:29,ESCANER
7763,"Escuintla",5,"Tiquisate",6,878,380,26,0,3,3,0,17,29,4,2,1,2,5,0,1,1,1,1,0,2,1,3,24,30,1,1,5,163,43,17,224,0,224,0,380,163,163,223,223,Sumas Asentadas sin cuadrar,1,3e2e50e2df590ebd50366099630c195414368bfff715b3906aacd5bfff4fdeb0,26/06/2023 00:54:57,ESCANER
7764,"Escuintla",5,"Tiquisate",6,878,380,24,0,3,6,3,21,29,6,4,1,0,1,2,0,0,0,1,1,1,1,2,13,34,1,2,1,157,48,19,224,0,224,0,380,156,157,224,224,,1,2063f47c6c1b61056b94a537b3470ff315f57e246cd9c579faa64671f1a098a4,26/06/2023 00:53:12,ESCANER
7765,"Escuintla",5,"Tiquisate",6,878,380,24,0,3,3,0,12,29,6,3,0,1,1,4,2,0,1,0,2,0,5,0,19,35,0,2,0,152,36,25,213,0,213,0,380,167,152,213,213,,1,acdf074b45d97b386e09b28b44fab4a7a162b9995a15126b269f66c6f5998d64,26/06/2023 00:10:08,ESCANER
7766,"Escuintla",5,"Tiquisate",6,878,380,21,0,2,2,3,12,13,6,6,0,2,3,3,2,2,0,0,0,0,3,2,19,23,0,1,5,130,33,17,180,0,0,0,380,200,130,180,180,,1,0d3c21a745557fbaa67f23da3e6de81d62c19d6961e4f999aad43db4004abae7,26/06/2023 00:00:18,ESCANER
7767,"Escuintla",5,"Tiquisate",6,878,380,30,0,1,4,1,10,17,3,5,1,2,3,1,0,0,1,0,0,0,1,1,10,19,0,1,3,114,36,24,174,0,174,0,380,203,114,174,174,,1,957367f66a0cf6ab5daf64e0be3b0228dc63492da7406184cba266fa2ecda48f,25/06/2023 22:28:27,ESCANER
7768,"Escuintla",5,"Tiquisate",6,878,380,23,0,6,0,1,18,31,5,3,0,0,4,0,4,0,0,0,2,0,2,1,15,17,2,2,2,138,42,17,197,0,197,0,380,183,138,197,197,,1,940855b44242f9b9babbeaeb36479d2e8e25a1f6eab477cdecbd9a328e74c053,25/06/2023 23:23:36,ESCANER
7769,"Escuintla",5,"Tiquisate",6,878,380,25,0,7,4,1,14,22,4,0,0,0,2,2,2,0,0,0,2,1,4,1,17,42,0,0,2,154,37,24,215,0,215,0,380,165,152,213,213,Sumas Asentadas sin cuadrar,1,9f5aed9dbe550a444c66fec0e58aba07b9c20eaf00b0a4b31616e7f42d7ef143,25/06/2023 22:53:25,ESCANER
7770,"Escuintla",5,"Tiquisate",6,878,380,24,0,2,1,4,16,23,5,2,0,0,2,1,0,2,0,1,1,2,3,1,14,29,0,1,5,139,116,14,0,11,180,0,380,199,139,269,280,Sumas Asentadas sin cuadrar,1,e207dfc3bef881c66389f0156ccf1e4f15676208301a49bcf072849b5955c84b,26/06/2023 00:52:49,ESCANER
7771,"Escuintla",5,"Tiquisate",6,878,380,25,1,2,1,1,13,22,5,0,0,0,2,1,1,1,0,0,0,0,4,0,11,18,0,2,5,115,33,9,157,0,157,0,380,224,115,157,157,,1,26040cf9145d5ed339923830147e2b192a41cb1e706c85fe030f278d5426ad2d,25/06/2023 23:46:35,ESCANER
7772,"Escuintla",5,"Tiquisate",6,878,208,8,0,3,1,1,12,6,1,1,0,0,2,0,0,2,0,0,1,0,4,0,7,13,0,0,1,63,25,2,90,0,90,0,208,118,63,90,90,,1,55a36be7c1884db09152d18f6454d0ba3f0f3cbceba7ef247d9afb1a7063306b,25/06/2023 21:45:31,ESCANER
7773,"Escuintla",5,"Tiquisate",6,878,207,16,0,1,0,0,9,8,0,0,0,0,1,2,0,0,0,0,1,1,1,0,10,5,0,0,2,57,12,5,74,0,74,0,207,133,57,74,74,,1,33c25d0710f2ed4384ce6a751a86d86ca89261f21b8bb9e7e87c0fb63495b4df,25/06/2023 22:25:29,ESCANER
7774,"Escuintla",5,"Tiquisate",6,879,380,66,0,4,1,1,5,32,1,5,2,1,0,0,1,2,0,0,0,0,1,1,17,7,0,1,1,149,1,14,164,28,192,--,380,188,149,164,192,Algún campo sin dato,1,d133766a906f5e40c1022fefcdc073f0ca6bb14ace8ab628ef7fac140fa20b79,26/06/2023 05:50:19,ESCANER
7775,"Escuintla",5,"Tiquisate",6,879,380,90,0,3,2,4,5,38,4,8,0,0,1,1,2,0,0,0,0,2,4,1,18,4,0,3,1,193,34,14,241,0,241,--,380,139,191,239,239,Sumas Asentadas sin cuadrar,1,99d6c34cbbe92fc4f35315699d3c01d3ecb3b1a90d2b70cb44fc641f16286f4a,26/06/2023 05:52:26,ESCANER
7776,"Escuintla",5,"Tiquisate",6,879,380,71,0,2,3,1,7,20,4,6,0,0,2,2,0,0,0,1,0,2,3,1,9,4,0,0,2,140,21,9,170,0,170,--,376,206,140,170,170,Algún campo sin dato,1,580b34d084b3077f66d6fc0fdda31535639240706cf44b3382702aece407cdaf,26/06/2023 05:50:47,ESCANER
7777,"Escuintla",5,"Tiquisate",6,879,380,79,0,1,1,0,3,37,4,9,0,0,4,0,2,0,0,0,0,0,3,0,22,7,0,0,1,173,35,18,226,0,226,0,381,155,173,226,226,,1,5564d77757e3f9021533738cb93ce05e037fc4159cd001a7d6e2e0b8acf9eee2,26/06/2023 04:52:01,ESCANER
7778,"Escuintla",5,"Tiquisate",6,879,380,69,0,0,2,0,6,28,6,7,1,1,3,1,1,1,0,0,0,2,5,1,15,6,0,0,3,158,25,18,201,0,201,--,381,180,158,201,201,Algún campo sin dato,1,544854ad594707d0971e0d601e7a9e501b9dd6ce4b60b09d7c4f2a3b68c125e1,26/06/2023 04:52:58,ESCANER
7779,"Escuintla",5,"Tiquisate",6,879,380,82,0,3,2,1,3,18,6,5,1,0,1,1,1,0,0,0,1,4,0,0,16,8,0,1,1,155,16,12,183,0,183,0,379,196,155,183,183,,1,816c488d6ee0a92c04fbaa5c47ac2bb7f05dcda51bfdba8ab2a6d6ce5482c390,25/06/2023 23:25:35,ESCANER
7780,"Escuintla",5,"Tiquisate",6,879,380,80,1,3,2,0,3,26,2,5,0,0,1,5,1,1,0,0,0,1,3,0,13,2,1,2,0,152,34,23,209,0,209,0,380,171,152,209,209,,1,6c8bdfb72967e1e628636a16734806a039823d233e3aa457790a24c186f1a4a8,25/06/2023 22:26:25,ESCANER
7781,"Escuintla",5,"Tiquisate",6,879,380,84,0,0,3,1,3,16,0,6,0,0,1,2,2,0,0,0,0,0,4,0,15,6,0,1,1,145,20,18,183,0,183,--,380,197,145,183,183,Algún campo sin dato,1,f371330b05b43c264171a99295546d18d0a1e5a06f6dabac6883d690314a378e,26/06/2023 05:52:43,ESCANER
7782,"Escuintla",5,"Tiquisate",6,879,380,82,1,2,3,1,6,17,3,1,0,1,0,0,1,2,0,0,0,0,2,0,9,7,0,4,0,142,30,20,192,0,192,0,380,188,142,192,192,,1,725ad61a84b8a9d06d963ebe88f9e76d34d30e7eb52f0f8f08bddc01252711d9,25/06/2023 23:47:16,ESCANER
7783,"Escuintla",5,"Tiquisate",6,879,380,65,2,1,2,1,3,29,2,5,0,0,1,0,0,0,0,0,0,0,0,1,10,1,0,2,1,126,29,17,172,0,172,0,380,208,126,172,172,,1,3d4a17aa1fe849ab4a982907c52b4bf3aef479668a9625d24cb0155333447904,26/06/2023 00:04:03,ESCANER
7784,"Escuintla",5,"Tiquisate",6,879,380,77,0,1,2,0,2,23,2,3,1,2,1,2,3,0,0,0,0,1,4,0,9,9,1,2,1,146,33,16,195,0,195,0,380,185,146,195,195,,1,bda176fce53239c463cafc09a568e79582d450b9c644ccf89b34ecacdad196fe,25/06/2023 23:13:25,ESCANER
7785,"Escuintla",5,"Tiquisate",6,879,380,65,0,0,2,0,4,20,3,5,1,0,1,1,0,0,0,0,0,0,2,1,6,8,2,0,0,121,22,14,157,0,157,--,380,223,121,157,157,Algún campo sin dato,1,2299adbd8e0d9bce579561d73daebc3d5cc800ea524d9a76c0745d108198ccf3,26/06/2023 04:29:11,ESCANER
7786,"Escuintla",5,"Tiquisate",6,879,380,69,0,3,2,3,5,24,1,5,1,1,1,2,0,0,0,0,0,2,2,0,11,5,0,0,0,137,23,12,172,0,172,--,381,209,137,172,172,Algún campo sin dato,1,c21737f40143eb465d6e3b4e136f6752807cb3cbc8b41329e49ec27971f5a915,26/06/2023 02:04:52,ESCANER
7787,"Escuintla",5,"Tiquisate",6,879,380,58,0,0,2,0,2,14,2,3,0,0,3,1,2,0,0,0,0,1,1,0,21,6,1,0,8,125,24,5,154,0,154,0,380,226,125,154,154,,1,3d3f3aca3745387e29d84c6813b2694915b999b1775020102365b8f847b486c0,26/06/2023 00:29:16,ESCANER
7788,"Escuintla",5,"Tiquisate",6,880,380,67,1,1,0,0,2,14,0,4,1,1,2,1,2,2,0,0,0,0,3,0,18,8,0,1,7,135,30,9,174,0,174,0,380,206,135,174,174,,1,54639ed767553038656ba0ad63c4ba8c3811a2764177016bf9ca69f9f90cb224,26/06/2023 00:25:54,ESCANER
7789,"Escuintla",5,"Tiquisate",6,880,355,47,0,1,1,0,4,17,3,0,0,0,1,1,0,0,0,0,2,0,0,0,7,7,0,0,1,92,16,11,119,0,119,--,355,236,92,119,119,Algún campo sin dato,1,3b5b43fe0bbb0d7dd224bdf08deb78e15ce58af27a96a970d695d17ae100a736,26/06/2023 01:09:08,ESCANER
7790,"Escuintla",5,"Tiquisate",6,880,354,52,0,0,2,0,2,12,0,3,1,0,1,0,0,0,0,0,1,1,0,0,3,3,0,2,1,84,14,11,109,0,109,0,354,245,84,109,109,,1,938e807790b5d11173f2178d281d9b006d12f05f5c28286daf2dafb5378bf8c0,26/06/2023 00:06:14,ESCANER
7791,"Escuintla",5,"Tiquisate",6,881,353,16,0,1,4,0,13,49,1,0,1,0,5,1,1,1,0,0,0,0,0,0,10,5,0,2,3,113,22,3,138,0,138,0,350,212,113,138,138,,1,d3b9e8cbbf5f42933b5c04a2afd77bcdb780966ee72f4d0fcf5f6839a6deaaac,25/06/2023 23:04:54,ESCANER
7792,"Escuintla",5,"Tiquisate",6,881,353,15,0,0,4,0,8,22,1,0,2,0,2,0,2,2,0,0,1,0,1,0,15,10,0,2,3,90,15,5,110,0,110,0,353,243,90,110,110,,1,b3b1fc9a0c79d5213c0fdcf467665e44c5df74fd1c06000359c46382f4021e2d,25/06/2023 22:52:53,ESCANER
7793,"Escuintla",5,"Tiquisate",6,882,380,22,0,6,11,5,19,49,2,4,0,2,4,3,2,0,0,1,0,1,1,1,14,15,1,3,2,168,38,13,219,0,219,0,380,161,168,219,219,,1,9cfb290b3ffedc903cd2eb235fe0a393ac6becfbdd8d28f30a3621fc25870156,26/06/2023 00:40:37,ESCANER
7794,"Escuintla",5,"Tiquisate",6,882,380,20,1,1,11,3,11,40,3,3,0,0,8,6,1,0,1,4,1,1,3,0,29,12,0,5,3,167,26,24,217,0,217,0,380,163,167,217,217,,1,64912ce22079a032ffcdea4429145342b57c92e71dfcd156827d02fca7d2e85d,26/06/2023 00:52:20,ESCANER
7795,"Escuintla",5,"Tiquisate",6,882,380,24,0,1,12,4,14,29,1,5,1,0,3,5,1,1,0,1,1,1,3,0,28,8,0,4,2,149,27,13,189,0,189,0,380,191,149,189,189,,1,a945de3ec85eeb6b236cc2b2d583db6533ba73425eea5fdb7b90ac7688cdfce2,26/06/2023 00:47:07,ESCANER
7796,"Escuintla",5,"Tiquisate",6,882,380,25,0,4,13,4,6,39,4,1,1,0,7,3,1,0,0,1,0,2,1,0,14,14,0,5,3,148,21,16,185,0,185,0,380,195,148,185,185,,1,98949ee99244b3e9f26de3419e36b7c94f090045a11a46ac55f494348167c030,26/06/2023 01:28:44,ESCANER
7797,"Escuintla",5,"Tiquisate",6,882,247,6,1,3,2,1,6,21,4,0,1,0,2,3,0,0,0,1,0,2,1,0,8,5,0,5,1,73,15,6,94,3,97,0,247,150,73,94,97,,1,8c18e2acb1359e32e4f4b7152b398e45964c234138fd2ebbd12b28781a92a9f5,26/06/2023 00:12:40,ESCANER
7798,"Escuintla",5,"Tiquisate",6,882,247,12,0,0,8,1,5,16,0,1,0,1,2,1,1,1,0,0,0,0,3,0,8,5,0,4,3,72,17,5,94,0,94,0,247,153,72,94,94,,1,53a278d3cbad28e34ebe07373117c198b8d02cdd00084f619762adb8bf1d4e1e,25/06/2023 23:03:52,ESCANER
7799,"Escuintla",5,"Tiquisate",6,883,600,29,0,3,2,4,15,22,4,1,1,2,5,1,1,1,0,1,0,2,4,1,17,12,0,9,6,143,42,12,197,0,197,0,600,403,143,197,197,,1,e35d29e5cf6e8a75f9ff1b3447a504032a244eff563c1054836bd28a1db23c23,26/06/2023 00:07:30,ESCANER
7800,"Escuintla",5,"Tiquisate",6,883,600,24,0,5,4,4,11,19,5,0,1,2,1,2,1,2,1,0,1,1,6,1,17,22,1,9,5,144,68,13,225,0,225,0,597,370,145,226,226,Sumas Asentadas sin cuadrar,1,bd15f8a8f1c40cac9e4e2e7654605bb8dad1ed1475a90b12306d8254438d2d73,26/06/2023 00:22:21,ESCANER
7801,"Escuintla",5,"Tiquisate",6,883,600,19,0,4,6,3,15,13,4,5,1,0,4,5,2,0,0,1,0,2,5,2,16,20,2,13,9,151,49,18,218,0,218,0,598,380,151,218,218,,1,fdb4edd07c17cafee3e58d71d835076b7e866da20c909a8eadfdb31e5a595102,25/06/2023 23:36:02,ESCANER
7802,"Escuintla",5,"Tiquisate",6,883,600,26,0,4,4,3,23,19,6,0,2,0,4,3,3,3,0,0,1,0,9,0,22,25,5,14,14,186,56,15,257,0,257,0,0,0,190,261,261,Sumas Asentadas sin cuadrar,1,4a00ec69edbdb2018e48f803ff3fa2cd80e0e6055a7d261faf842eb65afeefb0,26/06/2023 00:33:34,ESCANER
7803,"Escuintla",5,"Tiquisate",6,883,600,23,0,2,6,2,10,13,2,2,3,0,4,3,2,1,0,1,0,1,9,0,11,14,0,7,3,119,36,10,165,0,165,0,600,435,119,165,165,,1,706a38db46ec4688fdff46f720b3b18ce031d5ffe26eb6421221a6b4da8b7e2f,25/06/2023 23:21:14,ESCANER
7804,"Escuintla",5,"Tiquisate",6,883,600,6,0,1,7,3,6,12,2,2,1,0,0,1,0,2,0,1,0,0,2,0,1,2,0,5,2,56,17,4,77,0,77,0,599,522,56,77,77,,1,e0f9248468bf22e6f1bbe01830170d6de553ac1fc1053526dfcb782571eae7a5,25/06/2023 22:54:44,ESCANER
7805,"Escuintla",5,"Tiquisate",6,883,363,2,--,--,--,--,4,4,--,1,1,1,--,--,--,1,--,--,--,--,1,1,--,2,--,2,--,20,1,--,--,--,21,--,363,342,20,21,21,Algún campo sin dato,1,b6443036cdc34945df2aca6ef41b430e8abf10c7bfd239b89fc958bbaadefc11,25/06/2023 21:01:20,ESCANER
7806,"Escuintla",5,"Tiquisate",6,883,363,5,0,0,0,1,1,4,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,2,0,16,2,2,20,0,20,0,20,343,16,20,20,,1,83fb21216557b8786b0812eaec70bd5bf9a9f9f80107eebaab2eeebc554dd56d,25/06/2023 20:14:24,ESCANER
7807,"Escuintla",5,"La Gomera",7,884,400,5,1,1,2,1,35,13,4,39,1,0,1,2,4,2,0,0,0,0,6,1,48,22,1,0,6,195,44,13,252,0,252,0,400,148,195,252,252,,1,092f637eca66fb175d5a7804d73e4fb4cf336e878b9ed7a8afa62a772b81f136,26/06/2023 01:10:21,ESCANER
7808,"Escuintla",5,"La Gomera",7,884,400,7,0,0,0,0,33,12,3,34,7,0,0,2,3,0,0,0,3,1,3,0,52,12,0,0,1,173,50,14,237,0,237,--,400,163,173,237,237,Algún campo sin dato,1,230781f0bb0b2365d3d8bdcbeb9f122b829eaebacca25bd554df83165c8abe75,26/06/2023 01:05:25,ESCANER
7809,"Escuintla",5,"La Gomera",7,884,400,10,1,1,3,3,33,24,4,43,2,0,1,2,4,0,0,1,1,1,5,2,37,25,0,1,3,207,50,9,266,0,266,--,401,135,207,266,266,Algún campo sin dato,1,43de80350e3321b04e8c1730bde8e6747a1b01ec257f5565b7c6afe351980d8d,26/06/2023 00:39:59,ESCANER
7810,"Escuintla",5,"La Gomera",7,884,400,5,1,4,0,0,39,16,1,40,1,2,0,2,2,2,0,1,0,2,8,4,59,18,0,0,4,211,67,7,285,0,285,--,400,115,211,285,285,Algún campo sin dato,1,a57f4ed6b1c54a6443dd954bdb4007c845679d5a157407695aa2a1c84c0706b1,26/06/2023 00:58:51,ESCANER
7811,"Escuintla",5,"La Gomera",7,884,400,6,2,3,5,0,21,21,10,36,0,2,2,2,5,0,0,2,0,0,6,2,44,30,2,2,2,205,42,14,261,0,261,--,400,139,205,261,261,Algún campo sin dato,1,ce4c64a984b38c11fdc8ef75472d6ba74b54d84edaad4e8a58f0c1cb04acd350,26/06/2023 03:24:40,ESCANER
7812,"Escuintla",5,"La Gomera",7,884,400,8,0,2,1,0,36,12,8,42,2,1,0,3,4,1,0,0,0,6,5,5,41,34,0,0,3,214,61,0,275,0,275,--,400,125,214,275,275,Algún campo sin dato,1,58a11eaf6808f50593885dfce1e92ee5ef4ca650abc96a7c3ff55537b89d03c4,26/06/2023 01:14:17,ESCANER
7813,"Escuintla",5,"La Gomera",7,884,400,3,1,0,3,2,37,17,2,38,1,2,2,0,1,0,0,0,2,2,7,2,65,25,0,0,2,214,60,23,297,0,297,--,400,105,214,297,297,Algún campo sin dato,1,af080c4e39eb6e8822edfeb1f51109dff11200da759932dca9db171f2bcf503d,26/06/2023 01:40:59,ESCANER
7814,"Escuintla",5,"La Gomera",7,884,400,7,1,2,1,1,37,19,4,50,1,1,1,1,0,0,0,2,2,1,4,2,45,27,0,0,2,211,57,15,283,0,283,--,401,118,211,283,283,Algún campo sin dato,1,135ed0603ac38b1c67bc7ffcc79d96182e55277b75e82e26313c752425abcd3e,26/06/2023 01:03:31,ESCANER
