TIPO_DE_ELECCIÓN:,DIPUTADOS DISTRITALES
29 junio 2023 08:48 (UTC -6)
ACTAS_ESPERADAS,ACTAS_CAPTURADAS,PORCENTAJE_ACTAS_CAPTURADAS,ACTAS_CONTABILIZADAS,PORCENTAJE_ACTAS_CONTABILIZADAS,ACTAS_NO_CONTABILIZADAS,LISTA_NOMINAL_ACTAS_CONTABILIZADAS,VOTOS_EMITIDOS_CONTABILIZADAS,PORCENTAJE_PARTICIPACIÓN_CIUDADANA
1444,1432,99.1689,1428,98.8919,4,528945,339025,64.0945

MESA,DEPARTAMENTO,ID_DEPARTAMENTO,MUNICIPIO,ID_MUNICIPIO,CENTRO_DE_VOTACIÓN,PADRÓN,UNE,VALOR UNIONISTA,TODOS,AZUL,VICTORIA,VAMOS,PIN,ELEFANTE,MLP,P A N,PPN,CABAL,WINAQ,BIEN,FCN-NACION,PHG,CREO,UR,PODEMOS,PR,U R N G - MAIZ,CAMBIO,MI FAMILIA,VIVA,VOS,SEMILLA,VÁLIDOS,NULOS,BLANCO,EMITIDOS,INVÁLIDOS,TOTAL,IMPUGNACIONES,PAPELETAS-RECIBIDAS,PAPELETAS-NO-USADAS,VALIDOS_CALCULADO,EMITIDOS_CALCULADO,TOTAL_CALCULADO,OBSERVACIONES,CONTABILIZADA,CÓDIGO_INTEGRIDAD,FECHA_HORA_PUBLICACIÓN,DIGITALIZACIÓN
17570,"Quiché",14,"Nebaj",13,2670,400,61,4,45,1,9,55,0,0,0,0,0,32,13,4,0,1,1,0,1,0,16,0,3,14,2,5,267,23,21,311,0,311,0,400,89,267,311,311,,1,bfb0dbce72b199d24ae6eeb46aa98570819ac28bc95c2b273132a9d69e255de7,26/06/2023 01:39:27,ESCANER
17571,"Quiché",14,"Nebaj",13,2670,400,54,6,33,0,3,30,0,0,9,1,0,24,19,2,0,1,1,0,1,0,7,0,5,30,3,8,237,35,24,296,0,296,0,400,104,237,296,296,,1,23e267f3a75a63ec400b7b61283776fe1b5d49f6395aa81c1c057de909ee9d61,25/06/2023 23:59:25,ESCANER
17572,"Quiché",14,"Nebaj",13,2671,400,44,4,42,0,3,30,0,0,9,1,1,22,8,0,1,0,3,3,0,0,3,0,0,27,10,12,223,35,12,270,0,270,0,400,130,223,270,270,,1,6d72a2e0e3ca774cf96c21a22392f4919e17dbd67493b3875eb9cdfd414e5d1f,26/06/2023 00:33:30,ESCANER
17573,"Quiché",14,"Nebaj",13,2671,400,54,4,47,0,4,33,0,0,6,0,0,21,9,0,0,0,0,2,1,0,3,0,2,24,8,8,226,25,24,275,0,275,0,400,125,226,275,275,,1,eb6a404a65ac71af19d11837dc60753acf84aa871d219666ff0933d4b8a68814,26/06/2023 01:13:19,ESCANER
17574,"Quiché",14,"Nebaj",13,2671,400,62,6,54,1,6,37,0,0,5,0,2,31,12,1,0,1,2,1,2,1,3,0,0,23,5,9,264,24,28,316,--,316,--,400,84,264,316,316,Algún campo sin dato,1,c4e2dabd066da98750f33d46310649252e2134904b4dbe4c3930b7d336d1885f,25/06/2023 23:50:34,ESCANER
17575,"Quiché",14,"Nebaj",13,2671,400,66,2,30,0,7,37,0,0,5,0,0,30,9,0,1,1,1,1,0,0,5,0,4,27,5,19,250,28,30,308,--,--,0,400,92,250,308,308,Algún campo sin dato,1,560237a735049876d9319a4a872c2f606651714bdb4f42f5e61bfbdb4b36d120,26/06/2023 01:28:05,ESCANER
17576,"Quiché",14,"Nebaj",13,2671,400,46,0,59,0,6,35,0,0,8,0,0,8,11,1,1,2,2,1,0,0,6,0,1,26,4,10,227,36,27,290,0,290,0,400,110,227,290,290,,1,d4bc80c441f01bf6eee45e00cbd3ae376010b92222779d7ce98c8ad357f90bf8,25/06/2023 22:15:38,ESCANER
17577,"Quiché",14,"Nebaj",13,2671,400,66,8,50,2,20,19,0,1,60,0,1,27,12,1,--,--,--,--,--,--,--,--,--,--,--,--,258,26,38,0,0,322,0,400,78,267,331,331,Sumas Asentadas sin cuadrar,1,b59353f853ef6173adebe18dbe62c955fd3cf292a41e2b8e4d5441fd2601907c,26/06/2023 02:25:21,ESCANER
17578,"Quiché",14,"Nebaj",13,2672,400,51,6,47,2,11,31,0,0,4,0,0,34,15,2,1,1,0,8,0,0,3,1,2,24,4,13,260,31,24,315,0,315,0,400,85,260,315,315,,1,9417f7d4af38fccc28b3b1ec4d290208f5389d68064de66f2459a94156899bb7,25/06/2023 23:22:30,ESCANER
17579,"Quiché",14,"Nebaj",13,2672,400,42,4,47,1,7,31,0,1,4,1,1,27,22,1,0,0,0,1,1,0,4,0,0,17,8,5,225,34,36,295,0,295,--,400,105,225,295,295,Algún campo sin dato,1,2c42e9b6b1fb54bede8456f52670442220283fc494b5680c89e753146ab37dd4,26/06/2023 00:50:01,ESCANER
17580,"Quiché",14,"Nebaj",13,2672,400,45,5,44,0,5,36,0,0,8,0,0,27,16,0,0,1,1,0,0,0,4,0,0,18,5,14,229,36,31,296,4,300,--,404,104,229,296,300,Algún campo sin dato,1,8568c5b02c6c9d3d4276987f94234f34ba68da2df187b118cba8bdc7e5608900,26/06/2023 03:18:22,ESCANER
17581,"Quiché",14,"Nebaj",13,2672,400,37,5,42,1,7,33,1,0,7,1,1,30,11,2,1,1,1,2,0,0,7,0,0,30,7,6,233,33,16,282,0,282,--,400,118,233,282,282,Algún campo sin dato,1,2e266bd48c5515d1a517ed72856f9e18f2634cd92a0ca240531b4f628e7707e1,26/06/2023 01:35:24,ESCANER
17582,"Quiché",14,"Nebaj",13,2672,400,48,10,45,2,7,33,0,1,5,1,1,21,20,0,0,1,0,1,0,0,6,0,3,22,6,12,245,20,23,288,0,288,--,400,112,245,288,288,Algún campo sin dato,1,200bce76640e33f5411695c3a27da347a66b555448ac7f39d1a1ab22f5b6b9b1,25/06/2023 22:42:44,ESCANER
17583,"Quiché",14,"Nebaj",13,2672,400,60,3,50,0,3,39,1,1,4,2,0,23,9,0,1,1,1,2,0,2,1,0,0,16,5,10,234,16,13,263,0,263,0,393,130,234,263,263,,1,54f5b7c444eec107127fd3664fefbcc1a92129710a1fda52c8b82c1171266d25,26/06/2023 01:57:51,ESCANER
17584,"Quiché",14,"Nebaj",13,2673,400,69,5,44,0,3,38,0,1,0,0,0,19,10,1,0,1,1,1,0,0,0,0,0,20,6,16,235,26,11,272,0,272,0,400,128,235,272,272,,1,71bb128590821e5ab9a80c2cff801375522e519d321ddd3c7f6a79934782c6df,26/06/2023 02:12:23,ESCANER
17585,"Quiché",14,"Nebaj",13,2673,400,50,5,58,0,2,27,0,0,6,2,0,15,7,0,0,1,0,3,0,0,5,0,3,12,6,21,223,20,11,254,0,254,0,400,146,223,254,254,,1,fe543a88e7741689a269660c4cdb8b0dafbe58d4ec3d2d2008c6a55276789697,26/06/2023 00:24:48,ESCANER
17586,"Quiché",14,"Nebaj",13,2673,400,32,6,37,0,8,31,0,2,3,0,0,26,11,0,0,2,2,0,0,0,4,0,2,25,8,32,231,24,7,262,0,262,--,400,138,231,262,262,Algún campo sin dato,1,7234f6bdbfba5106b99e765ddf848059547fb60543cd56cbe4f916f18911a491,26/06/2023 01:10:37,ESCANER
17587,"Quiché",14,"Nebaj",13,2673,400,48,1,56,0,7,29,1,0,5,0,0,30,7,0,0,2,4,2,0,0,9,1,0,16,12,18,248,27,13,288,0,288,0,400,112,248,288,288,,1,c88e89779e6a3f3f3d6250a892f345a0980cfb5419d8c6b60d51c8c5dc3adf58,26/06/2023 00:28:56,ESCANER
17588,"Quiché",14,"Nebaj",13,2673,400,41,5,40,0,5,23,0,0,9,1,1,24,9,1,1,1,0,0,0,0,7,0,0,12,13,27,220,25,18,263,0,263,0,400,137,220,263,263,,1,a2e329e1b8c4149926af1b8c721365d81baf1d251020bc9d2fadef2cab40d045,25/06/2023 23:53:22,ESCANER
17589,"Quiché",14,"Nebaj",13,2673,400,57,4,61,0,6,29,0,0,8,1,1,22,6,0,0,3,1,0,0,0,7,0,0,29,5,20,260,23,20,303,0,303,0,400,97,260,303,303,,1,e64ba2a5a2dabe9c852f2f3e71a4abe13bef6545ca9be655611ef0964872bec1,25/06/2023 22:59:44,ESCANER
17590,"Quiché",14,"Nebaj",13,2673,400,68,4,53,0,0,31,0,0,10,0,0,18,13,0,0,0,0,0,1,0,7,0,1,22,7,21,256,19,13,288,0,288,0,400,112,256,288,288,,1,8f1fa838816b2389d39a674f7d1f4d77b113417ddfca2a6d0a4734057953829b,26/06/2023 00:18:25,ESCANER
17591,"Quiché",14,"Nebaj",13,2673,400,46,9,59,0,4,31,0,0,8,1,0,15,6,1,1,1,0,1,1,0,3,0,0,17,5,13,222,17,18,257,0,257,0,400,143,222,257,257,,1,18fb09029f3d523b0a0f054f6ba0e32ee676578104d9e8b7b273cc577c6b33a0,25/06/2023 23:18:29,ESCANER
17592,"Quiché",14,"Nebaj",13,2673,400,61,5,53,0,7,32,0,1,3,0,1,19,5,0,0,0,0,1,1,0,5,0,1,21,5,21,242,16,10,268,0,268,0,400,132,242,268,268,,1,305cce3996d4db3138107df0b1bccc988a8bde2739db6d783a1389535a00018a,25/06/2023 22:31:27,ESCANER
17593,"Quiché",14,"Nebaj",13,2673,290,40,1,26,0,1,26,0,0,3,0,0,6,3,1,0,1,0,3,0,0,0,0,2,11,6,12,142,17,13,172,0,172,0,290,115,142,172,172,,1,8efd50e6dd563feee50b737af23fbef3be79adcc5b58f8592d6ae2fd82e28e05,25/06/2023 22:39:15,ESCANER
17594,"Quiché",14,"Nebaj",13,2673,290,37,5,31,0,3,22,0,0,6,0,0,12,3,0,0,0,0,3,0,0,0,0,0,15,4,3,144,13,11,168,0,168,--,290,122,144,168,168,Algún campo sin dato,1,babc743ab040a6c74a62fbaa1d5862b06addb19422a451619d17025efeeaf5e4,26/06/2023 00:12:29,ESCANER
17595,"Quiché",14,"Nebaj",13,2674,400,86,2,39,2,1,54,0,0,5,0,0,40,4,1,0,0,0,0,0,0,2,0,0,13,1,1,251,14,43,308,0,308,--,400,92,251,308,308,Algún campo sin dato,1,e7e6182cec75c8cfb1001f38db0cc13bce52f1304de42dc5dbf5b345961e192f,26/06/2023 00:14:26,ESCANER
17596,"Quiché",14,"Nebaj",13,2674,400,99,3,43,0,2,46,0,0,4,0,0,29,4,0,0,0,0,1,0,0,2,0,0,15,1,2,251,22,51,324,0,324,0,400,76,251,324,324,,1,f09595062f798e1ede10031671055046ed1d4a23ab2993693ea90b2520aafc52,25/06/2023 23:00:33,ESCANER
17597,"Quiché",14,"Nebaj",13,2674,400,88,4,56,0,1,47,1,0,5,0,0,31,0,2,0,0,0,0,0,1,1,0,0,18,3,1,259,6,55,320,0,320,0,400,80,259,320,320,,1,e93632e36b2dca9350daef0c3c0d789d9c300f82467a90d74125a74a16738578,26/06/2023 02:15:24,ESCANER
17598,"Quiché",14,"Nebaj",13,2674,400,76,5,47,1,1,70,0,1,3,0,1,24,3,1,0,0,1,0,0,0,2,0,0,18,0,0,254,26,42,322,0,322,0,400,78,254,322,322,,1,4e0cfa4f6bea12b70fc398c1d61f02c05d9da1aabeaeb958963f762cab504842,26/06/2023 02:33:14,ESCANER
17599,"Quiché",14,"Nebaj",13,2674,400,75,3,50,0,0,44,0,0,1,0,0,23,10,1,0,0,0,0,0,0,3,0,0,9,1,0,220,16,22,258,0,258,0,400,142,220,258,258,,1,4dd196d135b4f692c40854cbb9188cbbbe1ec1875ec4c5483e798f164a97cb5e,26/06/2023 05:11:23,ESCANER
17600,"Quiché",14,"Nebaj",13,2674,400,71,5,39,1,2,34,0,0,7,0,0,28,5,0,0,0,1,0,0,0,3,0,0,17,2,1,216,15,34,265,0,265,--,397,132,216,265,265,Algún campo sin dato,1,d080fe7911bebf9f5900863d95725fa2b02fadadd5a62fa6ffd6af09b41ee9e8,25/06/2023 23:18:52,ESCANER
17601,"Quiché",14,"Nebaj",13,2674,400,62,3,50,0,3,39,0,0,4,0,0,35,7,0,0,0,0,0,0,0,1,0,0,19,0,2,225,13,28,266,0,266,0,400,134,225,266,266,,1,ca6fb3491a75751911fe4ce2c6768b3659abdd308305dd4dd0246fd67fb63841,25/06/2023 23:05:26,ESCANER
17602,"Quiché",14,"Nebaj",13,2674,234,39,0,22,0,0,20,0,1,4,1,0,16,2,0,1,0,0,0,0,0,2,0,0,10,1,0,119,10,9,138,0,138,--,234,96,119,138,138,Algún campo sin dato,1,c63b9432f4abb73f65a22175454db99ccff82e26c2d65c4d747c9660cedf6469,25/06/2023 21:32:08,ESCANER
17603,"Quiché",14,"Nebaj",13,2674,234,19,2,12,0,0,19,0,0,3,0,0,14,2,0,0,0,1,0,0,0,2,0,0,11,0,3,88,4,9,101,0,101,--,234,133,88,101,101,Algún campo sin dato,1,e9dbdb57bd31d31ea4a482c6764b14dff529874e6af4939b6c3012e9ff116302,26/06/2023 01:53:19,ESCANER
17604,"Quiché",14,"Nebaj",13,2675,202,58,1,24,0,1,17,0,0,1,0,0,15,3,0,0,0,0,0,0,0,5,0,0,4,0,0,129,9,19,157,0,157,0,202,45,129,157,157,,1,86430ce111f38f93611679ca209296c581deabdf2886b1469803dd2e9344b60c,25/06/2023 22:35:38,ESCANER
17605,"Quiché",14,"Nebaj",13,2675,201,41,1,23,0,1,16,0,0,0,0,0,16,3,0,0,0,0,1,0,0,2,0,1,7,0,0,112,6,9,127,0,127,--,207,74,112,127,127,Algún campo sin dato,1,aee2f438190248ddc1b5e9ec498c0a23020f745793230825b11b252d433ee5e0,25/06/2023 22:28:58,ESCANER
17606,"Quiché",14,"Nebaj",13,2676,400,86,5,52,0,5,43,0,0,1,0,0,22,7,2,1,0,2,1,0,0,1,0,0,15,1,2,246,12,44,302,0,302,--,400,98,246,302,302,Algún campo sin dato,1,35c89f1fe717cf91fe39f9c2acd539478bae92e7b7053844b10b5f74d172f4cf,26/06/2023 04:52:05,ESCANER
17607,"Quiché",14,"Nebaj",13,2676,332,52,5,41,1,4,24,1,0,4,0,0,21,6,0,0,0,0,1,1,0,1,0,0,14,1,4,181,16,29,226,0,226,0,332,106,181,226,226,,1,8586d315aecf60b09175cf0b3619c1ea35834dfa29db363f6dff74db40ee7fbf,25/06/2023 23:08:01,ESCANER
17608,"Quiché",14,"Nebaj",13,2676,331,51,4,43,0,3,26,0,1,2,1,0,11,5,0,0,0,0,0,0,0,1,0,1,15,4,2,170,21,20,211,0,211,--,331,120,170,211,211,Algún campo sin dato,1,f7a13bd37d782c8fabe01aec959430b2ef21a370f4b000d177b95c4f8de7dd97,25/06/2023 22:43:24,ESCANER
17609,"Quiché",14,"Nebaj",13,2677,380,122,0,44,0,1,35,0,0,1,0,0,22,4,0,0,0,1,0,0,0,2,0,0,4,1,0,237,18,49,304,0,304,0,380,76,237,304,304,,1,ab3ff486cb60c72eca1c5e14a907531e08adcfed72c996faf78bd880617ceef2,26/06/2023 00:27:22,ESCANER
17610,"Quiché",14,"Nebaj",13,2677,380,130,0,31,2,1,23,0,0,4,0,0,11,3,0,1,1,0,1,0,4,2,0,1,5,0,1,221,14,53,288,0,288,--,380,92,221,288,288,Algún campo sin dato,1,cbb894c46000616e268b6210d5adf485ae64402de9d97d2e1426135e7be33877,26/06/2023 01:07:19,ESCANER
17611,"Quiché",14,"Nebaj",13,2677,380,140,1,48,3,2,47,0,0,3,0,1,16,3,0,0,0,0,1,0,0,3,0,1,8,0,1,278,9,43,330,0,330,0,380,50,278,330,330,,1,d460f8a744f2727d96a97b68d8e86f55376cef76096023a7630054d23b499359,26/06/2023 01:46:37,ESCANER
17612,"Quiché",14,"Nebaj",13,2677,380,138,0,42,0,1,42,0,0,1,1,1,15,4,1,0,0,0,0,1,0,0,0,3,5,0,2,257,13,46,316,0,316,--,380,64,257,316,316,Algún campo sin dato,1,984ede84657a113b4244c529f7aecd52c268e9c67b11f00b767ddf34a47e3a06,26/06/2023 01:33:00,ESCANER
17613,"Quiché",14,"Nebaj",13,2677,380,116,1,38,1,2,18,0,0,5,0,0,19,3,1,0,0,1,1,0,0,0,0,1,11,1,1,220,21,24,265,0,265,0,380,115,220,265,265,,1,ffbbaa28da85cd649f1b98cdf276785097e07315f7d497e5a156f16959c1b920,26/06/2023 00:43:22,ESCANER
17614,"Quiché",14,"Nebaj",13,2677,380,120,3,42,1,2,23,0,1,1,1,0,15,4,1,0,0,2,0,0,0,1,0,0,6,3,1,227,15,27,269,0,269,--,380,111,227,269,269,Algún campo sin dato,1,56d4019a5f6659154a79d7b5bde0b8effe04c55c67a7fe28d7f8171c952f09dc,26/06/2023 00:38:56,ESCANER
17615,"Quiché",14,"Nebaj",13,2677,333,81,0,34,0,0,25,0,1,3,1,0,13,6,0,1,1,1,0,0,0,0,0,1,8,2,2,180,13,12,205,0,205,--,333,128,180,205,205,Algún campo sin dato,1,3b4889f49b2f0c3c158eb2e79e15f531a87c011882b45e3bdc3a68dbb1dea506,26/06/2023 01:25:42,ESCANER
17616,"Quiché",14,"Nebaj",13,2677,333,82,1,36,0,1,22,0,0,0,0,0,6,0,0,1,0,0,1,0,0,2,0,1,8,1,4,166,10,23,199,0,199,0,333,134,166,199,199,,1,55cfdab6b18a0221a472358d79efe0f19fd0e4ffc47d34d91d5d7ac5c81e62c7,26/06/2023 00:21:26,ESCANER
17617,"Quiché",14,"Nebaj",13,2678,380,132,12,15,0,0,46,0,0,14,0,0,21,1,0,0,0,0,0,0,0,2,0,0,9,0,0,252,7,32,291,0,291,0,380,89,252,291,291,,1,60429589f3f85ca5622405c8d3ba3807e1309145bcc5fcb6138a0f694bef6d46,26/06/2023 00:22:41,ESCANER
17618,"Quiché",14,"Nebaj",13,2678,380,147,8,10,4,0,21,0,0,13,0,0,24,1,2,0,0,0,0,0,0,0,0,1,7,0,0,238,2,43,283,3,286,--,380,94,238,283,286,Algún campo sin dato,1,d287daf6fb11938a322e4e6f0080fe5022b1565386b77f4570dd4fc7a2f75eeb,26/06/2023 03:01:33,MOVIL
17619,"Quiché",14,"Nebaj",13,2678,380,129,7,20,3,0,48,0,0,14,0,0,34,0,0,2,0,0,0,0,2,2,0,0,10,0,0,271,6,32,309,0,309,--,380,71,271,309,309,Algún campo sin dato,1,8163824fbfbbdfb11462e3aaadcdc91814fe9be572864fc3067baf173f1bb774,25/06/2023 23:45:41,ESCANER
17620,"Quiché",14,"Nebaj",13,2678,380,110,11,14,0,0,29,0,0,14,0,0,19,0,1,0,0,0,0,0,0,0,0,0,5,1,0,204,7,23,234,1,235,0,380,145,204,234,235,,1,dd24f4fe187e1013da9317f96787409e1b3404dcdac7af4741372522ad6a13fe,25/06/2023 23:33:42,ESCANER
17621,"Quiché",14,"Nebaj",13,2678,380,107,7,13,1,0,33,0,0,12,1,0,26,0,0,0,0,0,0,0,0,1,0,0,13,0,0,214,10,21,245,0,245,--,380,135,214,245,245,Algún campo sin dato,1,b78fb61e941d6a602bd38a1c7430b4bed9d167c1ca666e1c341f0a7bdc26f892,26/06/2023 00:28:58,ESCANER
17622,"Quiché",14,"Nebaj",13,2678,199,57,4,7,0,1,17,0,0,7,0,1,17,0,0,0,0,0,0,0,0,0,1,0,6,0,0,118,3,15,136,0,136,0,199,63,118,136,136,,1,2b1709e74059482d0296b3bec36e638b6f9e3657376074943bf40cd8b9d57f91,25/06/2023 21:04:57,ESCANER
17623,"Quiché",14,"Nebaj",13,2678,198,50,1,6,0,0,16,0,0,6,0,0,15,0,0,0,0,0,0,0,0,0,0,0,6,0,0,100,3,12,115,0,115,0,195,80,100,115,115,,1,6679031859681ce16e490297dda0d05e41fcb29486539b73283f87cb1fa631e1,25/06/2023 22:47:10,ESCANER
17624,"Quiché",14,"Nebaj",13,2679,380,93,32,28,0,1,30,0,0,5,0,1,29,5,0,0,0,0,1,1,0,3,0,0,8,1,1,239,20,34,293,0,293,--,375,82,239,293,293,Algún campo sin dato,1,1703d3942ec93e682d4eff887f538f98ace3054385670bb805b140df2ac1d326,26/06/2023 05:04:07,ESCANER
17625,"Quiché",14,"Nebaj",13,2679,380,97,40,28,1,2,31,0,0,4,0,1,21,5,0,0,0,1,0,0,0,3,1,0,17,1,0,253,17,34,304,0,304,0,380,76,253,304,304,,1,42209b07ecdb4db728dc517b00bd99e38768d6c05926ff319991c9f7280dd11a,26/06/2023 04:41:28,ESCANER
17626,"Quiché",14,"Nebaj",13,2679,380,72,33,19,0,1,64,0,0,4,0,0,31,3,0,0,0,0,0,0,2,2,0,1,30,1,0,263,13,32,308,0,308,--,376,68,263,308,308,Algún campo sin dato,1,a490334df815d97ba3531985b3705c986d4e878b3c62da53cb67657755263add,26/06/2023 04:49:06,ESCANER
17627,"Quiché",14,"Nebaj",13,2679,380,94,25,24,4,2,36,1,0,3,2,1,32,3,1,0,2,0,1,1,0,8,0,0,21,0,1,262,16,34,312,0,312,0,380,68,262,312,312,,1,d9d03141aa29281de3e356513e32a473c02887642c918fc513b0bdc7a5eaf6df,26/06/2023 04:39:57,ESCANER
17628,"Quiché",14,"Nebaj",13,2679,380,72,29,36,2,5,29,0,0,4,1,0,20,12,0,0,1,0,0,0,0,4,0,1,19,0,0,235,14,15,264,0,264,--,380,116,235,264,264,Algún campo sin dato,1,b680c9fe4e9d6185647a8e015ae3e52b651ec1460c98b8ea71d9cbbfd2d936e7,26/06/2023 02:08:00,ESCANER
17629,"Quiché",14,"Nebaj",13,2679,380,79,16,32,1,2,20,0,0,11,0,0,23,5,1,0,0,0,1,0,1,6,0,0,12,0,1,211,16,24,251,0,251,--,380,129,211,251,251,Algún campo sin dato,1,ee4b2550d87ac4579a7faf2e87bb06990b269ecf6d426dfab561455f8db48f3e,26/06/2023 01:07:04,ESCANER
17630,"Quiché",14,"Nebaj",13,2679,380,58,25,27,0,1,18,1,0,7,0,0,13,14,0,0,0,0,1,0,0,0,0,1,13,2,2,183,13,24,220,0,220,0,380,157,183,220,220,,1,411d91f23c7ef5e732534e0efbe428c63dfae816874b059caa4f6e560b1a4a4d,26/06/2023 04:53:55,ESCANER
17631,"Quiché",14,"Nebaj",13,2679,250,44,18,12,0,1,30,0,0,5,1,0,22,3,0,0,0,0,0,0,0,3,0,1,5,2,4,151,7,11,169,0,169,--,250,81,151,169,169,Algún campo sin dato,1,8c2e2954d48f800cf118177690aa1f9fa7e65874817f7517fdcbb42b4e51e1fc,26/06/2023 01:12:37,ESCANER
17632,"Quiché",14,"Nebaj",13,2679,249,34,11,17,0,0,29,0,0,4,0,0,10,5,0,0,0,1,0,0,0,5,1,0,6,0,3,126,10,13,149,0,149,--,249,100,126,149,149,Algún campo sin dato,1,f9509de9bc49063336f4d1c30e35911638dc75b9f529aae967ee52cb88d957cb,26/06/2023 00:55:38,ESCANER
17633,"Quiché",14,"Nebaj",13,2680,380,152,2,12,1,1,34,0,0,1,1,0,32,1,0,0,0,0,2,0,0,1,0,1,21,0,0,262,6,34,302,0,302,0,380,78,262,302,302,,1,80d44ac836ab88afeb1105a1693186bf8c5ec97d1dcb5bc59c37fa8255503e21,26/06/2023 00:20:30,ESCANER
17634,"Quiché",14,"Nebaj",13,2680,380,131,1,8,0,0,68,0,0,0,0,0,33,1,0,0,0,0,1,0,0,0,0,0,25,0,0,268,8,26,302,0,302,0,380,78,268,302,302,,1,69fa15494dbdc0053b18145504e4d4effe234314e38b8742b1e9035d2e3c4e8a,26/06/2023 00:08:46,ESCANER
17635,"Quiché",14,"Nebaj",13,2680,380,129,1,12,0,1,53,0,0,1,0,0,33,0,0,0,0,0,0,0,0,0,0,0,10,2,1,243,6,21,270,0,270,0,380,110,243,270,270,,1,e97fd45d60d4ab5d5d9636a7ac2ef56eccdb2c7681f57508650a6c13f3ac48d9,25/06/2023 22:14:51,ESCANER
17636,"Quiché",14,"Nebaj",13,2680,357,98,1,7,0,0,36,0,0,1,0,0,21,0,0,0,1,0,0,0,0,0,0,0,11,0,1,177,4,21,202,0,202,0,357,155,177,202,202,,1,d63d6f778830bb89d6f90ef6669da4caea8294e15e4555664b40b8d9b02d448f,25/06/2023 23:14:36,ESCANER
17637,"Quiché",14,"Nebaj",13,2680,357,95,0,11,0,1,56,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,13,0,0,209,6,12,227,0,227,--,357,130,209,227,227,Algún campo sin dato,1,2503d9b4777505f5076a097be06baa05eda53e89aaad8746c47807a165370d4a,26/06/2023 00:57:33,ESCANER
17638,"Quiché",14,"Nebaj",13,2681,380,116,1,30,0,0,50,0,0,8,0,0,27,3,0,0,0,0,1,0,0,2,0,1,11,0,0,250,9,21,280,0,280,0,380,100,250,280,280,,1,f0ab0eab1ba7fd2381efdaaf12b3874d4cb17f14b334c6d49a77b0ba7865ba31,26/06/2023 01:30:44,ESCANER
17639,"Quiché",14,"Nebaj",13,2681,380,123,0,17,0,1,35,0,0,11,1,0,34,1,0,0,0,0,1,0,0,2,0,1,8,0,1,236,19,24,279,0,279,0,380,101,236,279,279,,1,43433b57c0ab7013dc2d8bd548b6414c234ad6dbbaadd3ac7187e6dec557bad6,26/06/2023 01:00:26,ESCANER
17640,"Quiché",14,"Nebaj",13,2681,380,129,0,28,0,2,37,0,0,7,0,0,26,3,1,0,0,0,0,0,0,1,1,1,19,1,0,259,9,36,304,0,0,0,380,76,256,301,301,Sumas Asentadas sin cuadrar,1,07c2947b8553af57712da4e037311b31a9ee12515055429920ee998a5fda3815,26/06/2023 02:18:02,ESCANER
17641,"Quiché",14,"Nebaj",13,2681,380,130,1,20,1,3,39,0,0,6,1,0,17,1,0,0,1,0,0,0,1,0,0,0,12,0,0,233,19,23,275,0,275,0,380,105,233,275,275,,1,ed95c2db6b4bb818da0014de60a3edacdfa1bf6e35d41dbdcbebd12ea25e57c5,25/06/2023 22:27:03,ESCANER
17642,"Quiché",14,"Nebaj",13,2681,380,131,1,38,0,2,34,0,1,4,0,0,37,1,0,0,0,0,2,0,0,1,0,3,17,0,0,272,8,27,307,0,377,--,377,70,272,307,307,Sumas Asentadas sin cuadrar,1,6fb335412c5279efb22c86371b0863c11d6cd1254254bd5ef914de6ae94c5a13,26/06/2023 03:02:23,ESCANER
17643,"Quiché",14,"Nebaj",13,2681,380,122,0,24,1,3,52,0,0,3,0,0,26,0,1,0,0,0,2,0,0,1,0,1,14,0,0,250,15,40,305,0,305,--,380,75,250,305,305,Algún campo sin dato,1,100bdc10e37319d9c1aedb6a38063de3347a2e53561aa0fd23919ed371158d6e,26/06/2023 02:40:06,ESCANER
17644,"Quiché",14,"Nebaj",13,2681,380,84,1,40,1,1,70,0,0,2,0,0,35,1,0,0,0,0,0,0,0,0,0,3,28,1,0,267,16,30,313,0,313,0,380,67,267,313,313,,1,7a95a9b72eb4a78ac1d88d7e8d229915bb244cd1f4a62e37636605dd9884a5aa,26/06/2023 01:53:15,ESCANER
17645,"Quiché",14,"Nebaj",13,2681,380,103,1,21,0,3,33,0,0,9,0,0,24,3,0,0,0,0,0,0,0,1,0,0,16,0,1,215,11,9,235,--,235,--,380,145,215,235,235,Algún campo sin dato,1,db00487e9aeafa7cd37100df9309a8b6a4132acd8626aa8501e921741d1d6570,25/06/2023 22:54:56,ESCANER
17646,"Quiché",14,"Nebaj",13,2681,380,109,3,27,0,3,31,0,0,6,0,0,31,0,0,1,0,1,0,0,0,5,2,0,20,1,2,242,9,16,267,0,267,0,381,114,242,267,267,,1,70f31457b1a731ddd87b0a4ea0caad84fe21da8e1353f38597b476602278ffbf,26/06/2023 02:02:27,ESCANER
17647,"Quiché",14,"Nebaj",13,2681,380,95,1,36,0,0,29,0,0,9,1,0,24,0,0,0,0,0,96,0,0,1,1,1,15,0,1,319,8,31,319,0,319,--,385,66,310,349,349,Sumas Asentadas sin cuadrar,1,7522298664c02b6b1ce81b3862a59b0d649ee4a34ecdabeb7e059353f0e57435,26/06/2023 04:41:35,ESCANER
