TIPO_DE_ELECCIÓN:,DIPUTADOS DISTRITALES
29 junio 2023 08:48 (UTC -6)
ACTAS_ESPERADAS,ACTAS_CAPTURADAS,PORCENTAJE_ACTAS_CAPTURADAS,ACTAS_CONTABILIZADAS,PORCENTAJE_ACTAS_CONTABILIZADAS,ACTAS_NO_CONTABILIZADAS,LISTA_NOMINAL_ACTAS_CONTABILIZADAS,VOTOS_EMITIDOS_CONTABILIZADAS,PORCENTAJE_PARTICIPACIÓN_CIUDADANA
866,832,96.0739,829,95.7274,3,314283,202373,64.3919

MESA,DEPARTAMENTO,ID_DEPARTAMENTO,MUNICIPIO,ID_MUNICIPIO,CENTRO_DE_VOTACIÓN,PADRÓN,VIVA,AZUL,CABAL,VALOR,MLP,UNE,P A N,VICTORIA,TODOS,VAMOS,ELEFANTE,PHG,PPN,MI FAMILIA,BIEN,PR,U R N G - MAIZ,PODEMOS,CREO,FCN-NACION,CAMBIO,UR,VOS,SEMILLA,VÁLIDOS,NULOS,BLANCO,EMITIDOS,INVÁLIDOS,TOTAL,IMPUGNACIONES,PAPELETAS-RECIBIDAS,PAPELETAS-NO-USADAS,VALIDOS_CALCULADO,EMITIDOS_CALCULADO,TOTAL_CALCULADO,OBSERVACIONES,CONTABILIZADA,CÓDIGO_INTEGRIDAD,FECHA_HORA_PUBLICACIÓN,DIGITALIZACIÓN
12491,"Suchitepéquez",10,"Zunilito",18,1703,195,5,3,1,0,0,0,1,1,9,61,2,0,25,0,0,0,1,0,0,0,1,0,0,3,113,9,20,142,0,142,--,195,53,113,142,142,Algún campo sin dato,1,97af569bf33f85e127cd3a02099cc03313e5756e7a1661accf1c6f962bb4c5ac,25/06/2023 22:06:54,ESCANER
12492,"Suchitepéquez",10,"Pueblo Nuevo",19,1704,400,10,4,2,3,4,6,3,1,11,60,6,1,70,0,1,0,2,1,1,0,14,4,6,7,217,33,51,0,0,301,--,400,99,217,301,301,Algún campo sin dato,1,731cd8755b89e0c66949edd2b7ce8a27976074690bde46b3c0b7cf92bdc778c8,26/06/2023 01:36:42,ESCANER
12493,"Suchitepéquez",10,"Pueblo Nuevo",19,1704,400,9,2,1,8,5,10,4,2,21,66,6,0,42,1,2,0,3,2,0,0,20,0,2,9,215,42,49,306,0,306,--,400,94,215,306,306,Algún campo sin dato,1,16e426d3c46f9dd61ea38bba24dc3efe8cef8ce12d6a120af2ef02d1aaf22607,25/06/2023 22:56:58,ESCANER
12494,"Suchitepéquez",10,"Pueblo Nuevo",19,1704,400,10,2,5,10,2,12,3,5,31,72,4,2,56,0,0,0,4,3,1,0,14,0,2,4,242,30,56,328,0,328,--,400,71,242,328,328,Algún campo sin dato,1,32c2fc9427b0871042f9c78291e9f4305b2de138ca67dc55fc96802174bbf5ab,26/06/2023 00:36:47,ESCANER
12495,"Suchitepéquez",10,"Pueblo Nuevo",19,1704,400,14,1,0,4,2,8,1,4,32,82,7,2,49,1,1,0,3,1,2,0,12,0,3,4,233,36,57,326,0,326,--,400,74,233,326,326,Algún campo sin dato,1,42914466daca966f6ca65ff20164fc61b3260d5c22018ebab4925c92c8c22902,25/06/2023 22:20:39,ESCANER
12496,"Suchitepéquez",10,"Pueblo Nuevo",19,1704,400,5,1,3,2,2,7,3,3,34,98,5,--,37,1,--,--,--,2,--,1,14,--,3,4,225,32,72,329,0,329,--,400,71,225,329,329,Algún campo sin dato,1,546b57cd696469508d44d42981bd377df24f45f1e6834df4b0847986b424b647,26/06/2023 02:01:03,ESCANER
12497,"Suchitepéquez",10,"Pueblo Nuevo",19,1705,400,19,0,5,6,2,14,5,4,18,72,7,0,62,0,2,0,1,5,2,1,8,0,1,5,239,33,75,347,0,347,--,400,53,239,347,347,Algún campo sin dato,1,f3fe4a2a1e198d5070c956d869c497b780dcdfe29a8d54c1f3dfe5295698f824,25/06/2023 23:04:47,ESCANER
12498,"Suchitepéquez",10,"Pueblo Nuevo",19,1705,400,7,4,1,4,1,23,2,3,34,51,5,0,81,0,3,0,5,2,2,0,7,0,3,4,242,29,68,339,0,339,--,400,61,242,339,339,Algún campo sin dato,1,e10cf3072bfb92b028f9769f9d29376a74a1c19baded33395980e67f14c39c41,25/06/2023 22:38:48,ESCANER
12499,"Suchitepéquez",10,"Pueblo Nuevo",19,1705,400,8,2,3,9,0,14,2,1,23,74,4,3,65,0,4,0,1,4,2,0,17,1,4,3,245,24,63,322,--,332,--,400,68,244,331,331,Sumas Asentadas sin cuadrar,1,e087ec1dc573c46139e6500cf4acf0a41cd7d45ee6611185b4e9aaaeab7a9b49,26/06/2023 00:43:29,ESCANER
12500,"Suchitepéquez",10,"Pueblo Nuevo",19,1705,400,10,2,3,5,1,16,2,2,29,48,7,1,61,1,1,1,2,1,3,1,9,--,3,4,213,39,35,287,113,400,--,400,113,213,287,400,Algún campo sin dato,1,a2e052f3bcc11c38ee8557a0a220131a94d9b23c9bd5098c3b33e1992bb3772f,26/06/2023 00:31:33,ESCANER
12501,"Suchitepéquez",10,"Pueblo Nuevo",19,1706,400,12,--,3,6,1,4,4,2,16,60,13,1,54,--,3,--,3,7,1,--,13,1,4,7,215,39,27,281,--,281,--,400,119,215,281,281,Algún campo sin dato,1,ddbdfb336f71b47d875686849ab467717174d7827400a6eef15a939a943bfab0,25/06/2023 20:47:21,ESCANER
12502,"Suchitepéquez",10,"Pueblo Nuevo",19,1706,400,9,1,4,5,3,8,4,1,21,58,4,1,55,--,2,--,1,4,1,--,20,--,5,10,217,23,39,279,2,281,--,396,113,217,279,281,Algún campo sin dato,1,84a9f4762f598bf115a02d8d09b72ec8380a95c3c0a206266648129d9738d575,26/06/2023 01:42:31,ESCANER
12503,"Suchitepéquez",10,"Pueblo Nuevo",19,1706,400,12,0,2,7,2,8,5,0,22,63,3,1,71,0,2,0,3,2,1,0,14,0,3,15,236,25,43,304,0,304,--,400,96,236,304,304,Algún campo sin dato,1,488fa05ac5f89a2f25e1ab6c36ae8b716bae0f567082c933e3f6083c63523c7e,26/06/2023 00:23:09,ESCANER
12504,"Suchitepéquez",10,"Pueblo Nuevo",19,1706,400,13,0,0,9,6,10,6,1,24,78,1,0,53,0,2,0,1,3,2,0,11,0,6,16,242,26,31,299,--,--,--,400,101,242,299,299,Algún campo sin dato,1,8f433076755936d2605b965a290c68b474248d8b6e2b68af194ce6a7e85471c5,26/06/2023 03:15:17,MOVIL
12505,"Suchitepéquez",10,"Pueblo Nuevo",19,1706,400,11,1,2,11,1,4,1,0,33,59,11,0,52,0,1,0,2,0,0,0,27,0,6,23,302,27,27,302,0,302,--,400,98,245,299,299,Sumas Asentadas sin cuadrar,1,7b0ce62507ef446397e87fc82b7157c990ed566c382ae49102267036c988ab3a,26/06/2023 01:14:30,ESCANER
12506,"Suchitepéquez",10,"Pueblo Nuevo",19,1706,310,12,2,2,2,3,4,3,0,16,50,5,1,57,0,3,0,1,5,2,0,12,0,5,11,196,24,32,252,0,252,--,314,62,196,252,252,Algún campo sin dato,1,fa1da535e00da4c7969ee9d32c236254c96ff3699a9038f95fceb5f597d4bf6e,25/06/2023 22:36:58,ESCANER
12507,"Suchitepéquez",10,"Pueblo Nuevo",19,1707,310,9,0,3,2,4,7,2,1,17,46,1,0,58,0,4,0,1,1,0,0,13,0,1,7,177,12,27,216,0,216,--,314,98,177,216,216,Algún campo sin dato,1,d2273e773cc422cbc6fb376e61b1dc7902f245be3a91e5d4a52a1f0909aa46f9,25/06/2023 23:43:57,ESCANER
12508,"Suchitepéquez",10,"Pueblo Nuevo",19,1708,400,7,0,5,3,0,21,1,2,12,82,6,1,62,0,3,0,2,1,3,0,7,0,5,4,227,37,66,330,--,--,--,400,70,227,330,330,Algún campo sin dato,1,022834badaeaed06067ed2cfed16c322e36a697848f11ae80ff642bd1441102c,26/06/2023 02:54:02,MOVIL
12509,"Suchitepéquez",10,"Pueblo Nuevo",19,1708,400,8,1,2,6,2,17,2,5,18,73,3,1,72,2,0,0,0,0,3,1,5,0,4,7,232,39,34,305,0,305,--,396,91,232,305,305,Algún campo sin dato,1,f0aaa54a3560ebbfed4bc038b8659b29968ac30ff70392b04c809f20a86e07e9,25/06/2023 23:32:53,ESCANER
12510,"Suchitepéquez",10,"Pueblo Nuevo",19,1708,217,5,0,1,5,1,10,0,0,12,43,2,0,35,0,0,1,0,0,0,0,6,0,7,8,136,16,12,164,0,164,--,217,53,136,164,164,Algún campo sin dato,1,210fea78adfeacc4655f5642855c98e532482a9309e85fede221a47cf2c87c5c,25/06/2023 21:15:51,ESCANER
12511,"Suchitepéquez",10,"Pueblo Nuevo",19,1708,216,7,0,1,0,1,9,0,1,21,34,1,1,32,1,1,0,1,1,0,0,7,0,3,7,129,9,16,154,0,154,--,216,62,129,154,154,Algún campo sin dato,1,e8369bae51f8faf0c33af502756e010c85a59a786f3342e89b7577f0428b0f48,25/06/2023 22:15:53,ESCANER
12512,"Suchitepéquez",10,"Pueblo Nuevo",19,1709,281,1,2,1,5,0,6,1,1,7,21,0,0,15,0,1,0,0,1,0,0,1,1,1,3,68,7,19,94,0,94,--,--,--,68,94,94,Algún campo sin dato,1,f6efecbc826e9701af907b7051a6250f7db660bfb077520bb5bb6b5f31dc1953,25/06/2023 22:20:29,ESCANER
12513,"Suchitepéquez",10,"Río Bravo",20,1710,400,20,4,6,13,3,10,0,1,36,47,0,0,26,2,5,0,5,5,1,0,4,22,6,8,224,47,26,297,0,297,--,400,99,224,297,297,Algún campo sin dato,1,9cc4e95db9b613b52b3a4ea87dd87f9f0cb769c32ca886cb76851661ff377446,26/06/2023 00:47:06,ESCANER
12514,"Suchitepéquez",10,"Río Bravo",20,1710,400,25,3,6,17,1,15,0,2,40,47,0,0,21,0,1,1,1,3,0,0,6,20,5,5,219,30,38,287,113,400,--,400,113,219,287,400,Algún campo sin dato,1,6a09c1e3458b8e461ff3914f7baa6a321f7bfbe3897964706dc30abbabbe1446,26/06/2023 00:07:28,ESCANER
12515,"Suchitepéquez",10,"Río Bravo",20,1710,400,15,2,5,22,0,11,4,3,40,49,2,1,12,6,1,0,3,12,1,3,3,23,4,0,222,44,39,305,95,400,--,400,95,222,305,400,Algún campo sin dato,1,5a6fd1a4090d266a1e406c3ed52dfda4fc3f8ce65c44a90da38b6abc72f9256e,25/06/2023 23:42:06,ESCANER
12516,"Suchitepéquez",10,"Río Bravo",20,1710,400,24,2,7,19,2,15,0,0,37,52,3,0,11,1,3,0,0,4,0,5,8,17,5,2,217,45,30,292,0,292,--,--,--,217,292,292,Algún campo sin dato,1,8950af37a0569e74cd20af045f5238ddc537e465b28565eb43c54b3e9f3e057e,26/06/2023 01:01:06,ESCANER
12517,"Suchitepéquez",10,"Río Bravo",20,1710,400,26,1,3,25,0,12,0,2,37,54,1,0,14,0,1,0,1,7,1,2,9,27,2,6,231,48,27,306,0,306,--,400,94,231,306,306,Algún campo sin dato,1,7b864d03451769a5ba76416148d234b7040ce6cf9fb15cb1874b2adbb9a6ac07,25/06/2023 23:56:20,ESCANER
12518,"Suchitepéquez",10,"Río Bravo",20,1711,400,24,0,5,31,1,12,0,4,37,49,0,0,9,1,1,0,2,6,2,7,6,45,2,4,248,36,26,310,0,310,--,--,--,248,310,310,Algún campo sin dato,1,6737156cb909176622b355bdb13c7825f7341ac26b82ae3ac6e1d89ed57510ad,26/06/2023 04:45:09,ESCANER
12519,"Suchitepéquez",10,"Río Bravo",20,1711,400,26,0,4,24,2,15,0,5,53,41,2,0,21,0,0,0,0,4,0,5,11,33,1,2,249,40,29,318,0,318,--,--,--,249,318,318,Algún campo sin dato,1,cf293d8d7871f020c4ecc2d3ddd3934c9fb57649b0f213872648d5b4b00b1834,26/06/2023 02:56:29,ESCANER
12520,"Suchitepéquez",10,"Río Bravo",20,1711,400,25,1,7,20,2,14,0,3,48,57,1,0,13,0,0,1,0,4,1,7,5,19,6,4,238,33,83,354,43,397,--,397,83,238,354,397,Algún campo sin dato,1,574549913ab36093609d0505a4f30ed1cb2acb623662c873af3cf67ad9d96f4e,26/06/2023 03:01:41,ESCANER
12521,"Suchitepéquez",10,"Río Bravo",20,1711,400,23,2,5,15,2,20,2,3,41,55,1,0,20,1,1,0,1,3,1,2,7,20,2,0,227,31,35,293,0,293,--,400,107,227,293,293,Algún campo sin dato,1,3fcb4b26a4fa9046d3a96c860927207cb3b3b32058d803f467706a60ae99b238,26/06/2023 00:53:21,ESCANER
12522,"Suchitepéquez",10,"Río Bravo",20,1711,400,12,1,6,10,3,12,3,1,44,42,0,0,17,2,2,0,2,5,1,0,8,23,6,9,189,17,27,233,15,248,--,400,152,209,253,268,Sumas Asentadas sin cuadrar,1,aa927eb4a91b0051ec36bb2249effae279b02f927031f8fd53cf2302b5d5d99f,26/06/2023 03:03:43,ESCANER
12523,"Suchitepéquez",10,"Río Bravo",20,1711,400,16,3,1,18,1,12,1,0,38,42,1,2,13,0,1,0,3,4,1,1,4,16,6,9,193,27,21,241,0,241,--,400,159,193,241,241,Algún campo sin dato,1,f2eb7766440273670d4b6fbeb08589e2f2acd247025aeb8b12d26e755d535840,26/06/2023 02:50:12,ESCANER
12524,"Suchitepéquez",10,"Río Bravo",20,1711,400,15,2,5,20,0,9,0,3,33,46,4,1,16,0,1,0,0,5,1,5,5,28,5,5,209,21,26,256,0,256,--,404,148,209,256,256,Algún campo sin dato,1,e8e7d592e0004bd1bbd599e4acbd7a4591ee33b628825277dfeca00355f72ce6,25/06/2023 23:20:03,ESCANER
12525,"Suchitepéquez",10,"Río Bravo",20,1711,400,27,0,2,17,2,3,1,2,46,38,0,0,15,1,2,0,1,2,2,0,7,24,6,6,204,33,21,258,0,258,--,400,142,204,258,258,Algún campo sin dato,1,f7a0bae73d42c0dd5ef678924889793485e70a6e29faa079db3d6c46a9cbc279,26/06/2023 00:28:42,ESCANER
12526,"Suchitepéquez",10,"Río Bravo",20,1712,400,27,1,3,16,1,14,--,2,47,30,4,--,11,1,4,23,2,7,2,4,4,--,8,1,212,22,31,265,--,265,--,397,132,212,265,265,Algún campo sin dato,1,661b5ca16fb85f2733a72e438dfbc1a9e80932dd5f1c247c1c73663f602ce7ca,26/06/2023 04:24:39,ESCANER
12527,"Suchitepéquez",10,"Río Bravo",20,1712,400,18,1,0,15,1,9,0,2,27,46,0,0,18,0,3,0,1,2,1,4,1,26,1,3,178,42,23,243,0,243,--,--,--,179,244,244,Sumas Asentadas sin cuadrar,1,986889a5bca344f6ee2eb03627f36c42d6002290d06fe3900d1b7618c696d881,26/06/2023 05:20:19,MOVIL
12528,"Suchitepéquez",10,"Río Bravo",20,1712,400,14,2,3,20,0,9,0,2,0,31,2,0,21,0,2,1,1,3,2,2,4,20,4,5,194,35,15,244,0,244,--,396,152,148,198,198,Sumas Asentadas sin cuadrar,1,01047ae04a4ef0467251e1b30989a34b523bd609d63faf5f65eaf2a06ef20c91,26/06/2023 04:34:30,ESCANER
12529,"Suchitepéquez",10,"Río Bravo",20,1712,400,7,0,2,18,3,8,1,2,27,31,0,0,26,1,2,2,1,3,0,2,8,32,4,17,197,23,12,232,0,232,--,400,168,197,232,232,Algún campo sin dato,1,694a4e2d02839b35da253c2fd99c584df8effa7d353b7ad89d4baff068e20029,26/06/2023 04:17:39,ESCANER
12530,"Suchitepéquez",10,"Río Bravo",20,1712,400,16,0,6,12,3,8,0,3,21,38,0,0,19,2,1,1,0,6,0,0,3,27,7,11,184,25,12,221,0,221,--,400,179,184,221,221,Algún campo sin dato,1,51718c9ef7c958d47b7136328ba501a40a121840a0d80b718e5313a196f72702,26/06/2023 04:33:32,ESCANER
12531,"Suchitepéquez",10,"Río Bravo",20,1712,400,16,2,6,19,1,6,0,2,33,53,1,0,26,0,3,2,2,9,0,1,3,37,9,16,247,18,17,282,0,282,3,404,119,247,282,282,,1,1bb36a419fce6a95528b11d6cb36db27e686c974eb8bbfbfdaf3d73604a5d43d,26/06/2023 00:40:42,ESCANER
12532,"Suchitepéquez",10,"Río Bravo",20,1712,400,12,0,4,28,3,8,0,0,34,49,1,2,22,0,1,0,2,1,0,4,12,24,3,8,218,23,17,258,0,258,--,396,138,218,258,258,Algún campo sin dato,1,13627479ed9984206d411caf83c8351811211b6c6003225d919937fb74606412,26/06/2023 04:30:13,ESCANER
12533,"Suchitepéquez",10,"Río Bravo",20,1712,219,5,0,1,13,3,7,0,0,23,11,0,0,16,0,0,0,0,4,1,0,2,13,3,10,112,9,5,126,0,126,--,219,93,112,126,126,Algún campo sin dato,1,0c17c7075d1e5bde6029392388f669a979e4bfdd43aac02687705cf8211acb75,25/06/2023 23:44:29,ESCANER
12534,"Suchitepéquez",10,"Río Bravo",20,1712,218,6,1,0,8,0,7,0,0,11,18,1,0,9,0,2,0,0,2,0,1,7,11,1,3,88,15,7,110,0,110,--,218,108,88,110,110,Algún campo sin dato,1,f36a2f43f81110d431ccf98e591c1e5e6cb208206beb3dab46664775c1ab673d,25/06/2023 23:24:57,ESCANER
12535,"Suchitepéquez",10,"Río Bravo",20,1713,400,27,1,9,7,2,22,1,1,58,41,0,0,9,0,2,0,1,9,0,3,3,3,4,0,203,53,32,288,0,288,--,404,116,203,288,288,Algún campo sin dato,1,8a083dbcdcfe6c2fa580fc2d8b98a549e87ed53ecd193d89e6fef47c24fb364c,26/06/2023 01:46:39,ESCANER
12536,"Suchitepéquez",10,"Río Bravo",20,1713,400,33,3,11,20,3,21,1,1,50,58,0,0,13,0,2,1,2,2,3,8,6,1,0,1,240,39,30,309,0,309,0,400,91,240,309,309,,1,5dc2281d9c3cbdc7d4fe8311a7abfb6eea84687a5da7ce64608134f68491a434,25/06/2023 23:59:34,ESCANER
12537,"Suchitepéquez",10,"Río Bravo",20,1713,400,28,12,17,14,0,29,0,1,59,56,0,1,13,0,0,0,4,1,0,8,2,0,2,0,247,48,104,399,0,399,--,399,104,247,399,399,Algún campo sin dato,1,1347c010530da0dee3be7cbe0e955c0a6a977dad482eda9b03992508289ec744,26/06/2023 01:43:08,ESCANER
12538,"Suchitepéquez",10,"Río Bravo",20,1713,400,17,0,6,22,2,27,2,0,52,56,1,0,12,1,2,0,2,7,0,5,4,8,3,2,231,40,39,310,0,310,--,400,90,231,310,310,Algún campo sin dato,1,27125f1eebb6985d38fac3ae031356549faeadfdd752d8fac8771c312b6a729c,25/06/2023 23:49:06,ESCANER
12539,"Suchitepéquez",10,"Río Bravo",20,1713,400,21,1,2,9,0,22,0,1,52,48,2,0,13,1,1,0,0,2,1,6,7,11,3,0,204,41,35,279,0,279,--,397,114,203,279,279,Sumas Asentadas sin cuadrar,1,4f1c048b92feb74adebc743861e5d62387ecb1b80fe6feb5bcc08bce7e26d365,26/06/2023 00:14:58,ESCANER
12540,"Suchitepéquez",10,"Río Bravo",20,1713,400,16,1,8,13,0,17,3,0,53,53,0,0,16,1,3,0,3,4,2,7,4,6,2,0,212,26,22,260,0,260,--,--,--,212,260,260,Algún campo sin dato,1,7282ad5f306eceff57c0d0daa0e2c30535f7753faa795124184a15e2c05b0e24,26/06/2023 00:52:22,ESCANER
12541,"Suchitepéquez",10,"Río Bravo",20,1713,400,19,4,5,12,1,15,1,2,43,41,0,0,17,1,3,0,2,2,0,12,2,4,6,2,194,34,136,364,36,400,--,400,136,194,364,400,Algún campo sin dato,1,c8260c824d48e730334f9f78f6ed4965d96ecd3278e9b1528569fd32cd76b3f5,26/06/2023 00:05:30,ESCANER
12542,"Suchitepéquez",10,"Río Bravo",20,1713,400,25,2,6,17,1,7,0,4,40,64,0,1,22,0,0,0,0,4,0,3,5,7,4,10,222,14,13,249,0,249,--,393,144,222,249,249,Algún campo sin dato,1,5175730edcec1395e9f96368e688990d1c4d9093eaf84430aaac602501e8e258,26/06/2023 01:02:58,ESCANER
12543,"Suchitepéquez",10,"Río Bravo",20,1713,264,12,1,1,8,3,9,0,1,35,34,0,0,12,0,0,1,1,2,0,2,3,9,2,3,139,16,18,173,0,139,--,264,91,139,173,173,Sumas Asentadas sin cuadrar,1,0291d9f431093cf136a3746ed06b8f583921e9c3905ca410f6628053d81238e5,25/06/2023 23:39:45,ESCANER
12544,"Suchitepéquez",10,"Río Bravo",20,1713,263,11,1,4,8,0,18,1,0,29,44,0,0,8,0,1,0,0,1,1,2,2,5,1,3,140,9,10,159,0,159,--,260,101,140,159,159,Algún campo sin dato,1,50e1fc1e4cb19806b0f55247ed90df166dea03bc8f2cd3df1fa110cb7b5f92dc,25/06/2023 23:28:19,ESCANER
12545,"Suchitepéquez",10,"Río Bravo",20,1714,380,18,3,2,35,2,8,12,1,76,59,0,2,2,0,1,0,5,1,1,0,1,1,0,1,231,34,37,302,0,302,--,376,74,231,302,302,Algún campo sin dato,1,91a1c4693f8a7744d239b7263aba0381f9722dc909a95ec4ed5a326a6025d1e6,26/06/2023 01:06:24,ESCANER
12546,"Suchitepéquez",10,"Río Bravo",20,1714,380,13,1,4,35,4,11,15,1,83,75,1,0,0,0,4,0,4,2,1,1,0,2,2,1,260,28,30,318,0,318,--,373,55,260,318,318,Algún campo sin dato,1,51c2cd4208a74eb4598e9351cb1dd5a4ad1890d01408219edac6f8a347f2e9b1,26/06/2023 03:19:45,MOVIL
12547,"Suchitepéquez",10,"Río Bravo",20,1714,380,22,0,0,28,6,8,23,0,61,40,0,0,5,0,4,0,4,0,0,0,1,2,0,1,205,27,40,272,0,272,--,376,104,205,272,272,Algún campo sin dato,1,5c67af9e92092ab0e8e642b6055a6ba1113627824bfbe50a0ff44f43a5b5a90f,26/06/2023 00:23:24,ESCANER
12548,"Suchitepéquez",10,"Río Bravo",20,1714,380,15,0,3,39,1,4,21,0,71,46,0,0,2,0,1,0,2,0,1,1,0,1,2,1,211,29,43,283,0,283,--,380,97,211,283,283,Algún campo sin dato,1,60385c6a60337910c654158ba17f9f2481897b9b6fa1cadaf7e7084e037c5e35,26/06/2023 00:41:18,ESCANER
12549,"Suchitepéquez",10,"Río Bravo",20,1714,298,19,0,0,39,3,2,7,0,60,50,0,0,3,0,1,0,2,0,0,1,2,0,2,3,194,8,21,223,0,223,--,298,75,194,223,223,Algún campo sin dato,1,eb99e116f9c46fc4163b2d903d5798e0fa7401b9334c6ee16f4b1b72f83f51a9,26/06/2023 01:00:37,ESCANER
12550,"Suchitepéquez",10,"Río Bravo",20,1714,298,10,0,2,34,3,1,17,0,54,50,0,0,0,0,0,0,3,0,0,0,1,0,0,2,177,11,9,197,0,197,--,298,101,177,197,197,Algún campo sin dato,1,cc63b428b58e846347d2d528253f4de6194d0fd7fb291d00d31a4840cb725547,25/06/2023 23:54:43,ESCANER
12551,"Suchitepéquez",10,"Río Bravo",20,1715,380,25,4,6,3,0,30,1,0,55,34,1,0,8,2,1,0,2,6,0,0,9,6,0,1,195,40,29,264,0,264,--,376,112,194,263,263,Sumas Asentadas sin cuadrar,1,c1e4934b2dcf6e8213332d6cff590fab9db52437c18b9a3c6341d3aa9e5f1a34,26/06/2023 02:06:46,ESCANER
12552,"Suchitepéquez",10,"Río Bravo",20,1715,380,21,2,3,10,0,28,1,1,57,30,0,0,5,0,1,0,1,4,1,1,7,4,3,1,181,33,24,238,0,238,--,380,142,181,238,238,Algún campo sin dato,1,1e49ff9bff8b9c0772cd50d957ea5c7da3fda04361cec09f28dd213b1fb93a73,26/06/2023 00:37:35,ESCANER
12553,"Suchitepéquez",10,"Río Bravo",20,1715,206,12,0,2,10,0,13,2,1,38,17,0,0,8,0,0,0,0,3,0,1,4,0,0,2,113,14,8,135,0,135,--,203,68,113,135,135,Algún campo sin dato,1,924c331f2b56515de041ec44170aacfa37213d25fc1e05c4ff0c034c6392563a,25/06/2023 23:43:09,ESCANER
12554,"Suchitepéquez",10,"Río Bravo",20,1715,206,8,0,0,6,0,15,0,0,27,16,0,0,3,0,1,0,0,1,0,0,2,1,2,0,82,12,10,104,--,104,--,206,102,82,104,104,Algún campo sin dato,1,ba2b3a39faa584bd2d5e7aeda6405bbdba59b5581ba2d9f6d6099f810e0ed58b,25/06/2023 22:57:07,ESCANER
12555,"Suchitepéquez",10,"Río Bravo",20,1716,597,5,1,2,7,0,4,0,1,20,15,0,1,3,1,2,0,1,2,2,2,4,4,2,5,84,24,17,125,0,125,--,600,475,84,125,125,Algún campo sin dato,1,c034323302254476d141ebc3c441b1dd7a37b58a8402bc9b33e6bf20f1796f8b,26/06/2023 00:21:13,ESCANER
12556,"Suchitepéquez",10,"San José La Máquina",21,1717,400,19,2,22,2,4,9,6,1,30,11,1,2,4,1,1,0,7,28,2,52,0,0,2,2,208,27,14,249,0,249,--,400,151,208,249,249,Algún campo sin dato,1,84cb0aa623f387c712ff2a5378aacd1d1b78d8fa49e63eaf7d658fc9f704f6b4,26/06/2023 05:37:08,ESCANER
12557,"Suchitepéquez",10,"San José La Máquina",21,1717,400,13,1,16,5,5,11,5,1,32,4,4,--,3,2,--,--,5,13,--,65,1,--,5,2,193,30,30,253,--,253,--,400,147,193,253,253,Algún campo sin dato,1,dd36e0a0144bef9ed520a2bdc7448874310a5141304c0d5d6b94d66562c4b715,26/06/2023 02:25:42,ESCANER
12558,"Suchitepéquez",10,"San José La Máquina",21,1717,400,20,0,17,2,5,8,3,3,31,10,4,1,1,0,3,0,4,24,2,56,1,0,1,4,200,31,13,244,0,244,--,400,156,200,244,244,Algún campo sin dato,1,9d7db522bc3443d07a7d42564d0fbab13739dbcbf61dc86fa11934421f8f63cd,25/06/2023 23:17:03,ESCANER
12559,"Suchitepéquez",10,"San José La Máquina",21,1717,400,18,1,21,4,7,9,2,1,15,6,3,0,8,0,1,0,2,19,0,58,3,0,1,2,181,35,10,226,0,226,--,396,170,181,226,226,Algún campo sin dato,1,34bcbd8c0fa6762d363d8132dc06e930738734a31021301f33867e65360e64ef,26/06/2023 00:29:51,ESCANER
12560,"Suchitepéquez",10,"San José La Máquina",21,1717,400,13,3,16,5,1,8,4,5,5,18,2,0,5,2,1,0,1,21,1,49,1,0,1,5,171,33,12,216,0,216,--,400,184,167,212,212,Sumas Asentadas sin cuadrar,1,a0a38361a21766faf84328df2d6347431c362038e7f86e63692edaefa4f60f7c,26/06/2023 03:28:38,ESCANER
12561,"Suchitepéquez",10,"San José La Máquina",21,1717,400,10,0,17,2,3,7,0,4,32,10,1,0,3,1,1,0,4,15,0,56,0,1,5,4,176,36,18,230,170,400,0,400,170,176,230,400,,1,c45f0fb4976561faa9908d16af2af9b351e3d247b52cdda32965f41e0cd3352d,25/06/2023 23:04:48,ESCANER
12562,"Suchitepéquez",10,"San José La Máquina",21,1717,400,10,2,17,5,1,7,2,0,26,4,1,0,2,0,1,0,2,13,0,57,2,0,2,2,156,32,15,203,0,203,1,396,192,156,203,203,,1,6ee84ca8ce600b79856dacd6c34cd0445b2b146e438185ca157dfb2f487f8eee,25/06/2023 22:27:25,ESCANER
12563,"Suchitepéquez",10,"San José La Máquina",21,1717,293,11,0,18,2,3,10,4,3,31,8,1,0,1,0,0,0,1,17,0,51,1,0,7,3,172,31,7,210,0,210,--,293,83,172,210,210,Algún campo sin dato,1,934f5101a20b257c119c252ec3aa27270611690ea6ac7256164c16dba5b9661e,25/06/2023 23:53:47,ESCANER
12564,"Suchitepéquez",10,"San José La Máquina",21,1717,293,13,2,12,3,2,2,1,0,18,3,2,0,1,0,0,0,1,11,0,27,1,0,1,3,103,11,11,125,168,293,--,293,168,103,125,293,Algún campo sin dato,1,5582174b485ce9f650704fd1aed6ea3656fa948afbd09c0f73913e8878b75c96,25/06/2023 22:03:41,ESCANER
12565,"Suchitepéquez",10,"San José La Máquina",21,1718,400,14,0,59,1,0,22,7,1,44,17,0,2,5,1,1,1,0,16,2,18,2,2,1,3,219,30,38,287,113,400,--,400,113,219,287,400,Algún campo sin dato,1,00224d2d501802b3690978cd35c37281828e40f28dc55ca471db0313e1f4b76d,26/06/2023 01:38:21,ESCANER
